matu_codigo,matu_anio,matu_departamento,matu_codMunicipio,matu_genero,matu_tipo_nivel_educacion_superior,matu_programa,matu_semestre,matu_num_matricula
1792,2014,41,41518,,5,42,2,0
1793,2014,41,41518,,5,38,2,0
1794,2014,41,41518,,5,25,2,2
1795,2014,41,41518,,5,23,2,0
1796,2014,41,41518,,5,37,2,1
1797,2014,41,41518,,5,11,2,0
1798,2014,41,41518,,5,12,2,0
1799,2014,41,41524,,5,1,2,11
1800,2014,41,41524,,5,2,2,9
1801,2014,41,41524,,5,6,2,20
1802,2014,41,41524,,5,7,2,8
1803,2014,41,41524,,5,88,2,2
1804,2014,41,41524,,5,14,2,15
1805,2014,41,41524,,5,13,2,6
1806,2014,41,41524,,5,34,2,8
1807,2014,41,41524,,5,15,2,6
1808,2014,41,41524,,5,20,2,1
1809,2014,41,41524,,5,19,2,8
1810,2014,41,41524,,5,21,2,11
1811,2014,41,41524,,5,22,2,3
1812,2014,41,41524,,5,29,2,3
1813,2014,41,41524,,5,27,2,10
1814,2014,41,41524,,5,31,2,3
1815,2014,41,41524,,5,32,2,15
1816,2014,41,41524,,5,28,2,8
1817,2014,41,41524,,5,30,2,4
1818,2014,41,41524,,5,39,2,6
1819,2014,41,41524,,5,33,2,11
1820,2014,41,41524,,5,35,2,8
1821,2014,41,41524,,5,40,2,2
1822,2014,41,41524,,5,41,2,6
1823,2014,41,41524,,5,42,2,3
1824,2014,41,41524,,5,38,2,0
1825,2014,41,41524,,5,25,2,12
1826,2014,41,41524,,5,23,2,1
1827,2014,41,41524,,5,37,2,12
1828,2014,41,41524,,5,11,2,0
1829,2014,41,41524,,5,12,2,14
1830,2014,41,41530,,5,1,2,0
1831,2014,41,41530,,5,2,2,6
1832,2014,41,41530,,5,6,2,1
1833,2014,41,41530,,5,7,2,5
1834,2014,41,41530,,5,88,2,0
1835,2014,41,41530,,5,14,2,0
1836,2014,41,41530,,5,13,2,2
1837,2014,41,41530,,5,34,2,0
1838,2014,41,41530,,5,15,2,2
1839,2014,41,41530,,5,20,2,0
1840,2014,41,41530,,5,19,2,0
1841,2014,41,41530,,5,21,2,0
1842,2014,41,41530,,5,22,2,0
1843,2014,41,41530,,5,29,2,0
1844,2014,41,41530,,5,27,2,1
1845,2014,41,41530,,5,31,2,0
1846,2014,41,41530,,5,32,2,1
1847,2014,41,41530,,5,28,2,0
1848,2014,41,41530,,5,30,2,1
1849,2014,41,41530,,5,39,2,0
1850,2014,41,41530,,5,33,2,1
1851,2014,41,41530,,5,35,2,1
1852,2014,41,41530,,5,40,2,0
1853,2014,41,41530,,5,41,2,0
1854,2014,41,41530,,5,42,2,2
1855,2014,41,41530,,5,38,2,0
1856,2014,41,41530,,5,25,2,0
1857,2014,41,41530,,5,23,2,0
1858,2014,41,41530,,5,37,2,0
1859,2014,41,41530,,5,11,2,0
1860,2014,41,41530,,5,12,2,0
1861,2014,41,41548,,5,1,2,3
1862,2014,41,41548,,5,2,2,4
1863,2014,41,41548,,5,6,2,2
1864,2014,41,41548,,5,7,2,5
1865,2014,41,41548,,5,88,2,1
1866,2014,41,41548,,5,14,2,2
1867,2014,41,41548,,5,13,2,1
1868,2014,41,41548,,5,34,2,1
1869,2014,41,41548,,5,15,2,12
1870,2014,41,41548,,5,20,2,0
1871,2014,41,41548,,5,19,2,0
1872,2014,41,41548,,5,21,2,2
1873,2014,41,41548,,5,22,2,0
1874,2014,41,41548,,5,29,2,0
1875,2014,41,41548,,5,27,2,1
1876,2014,41,41548,,5,31,2,4
1877,2014,41,41548,,5,32,2,4
1878,2014,41,41548,,5,28,2,1
1879,2014,41,41548,,5,30,2,1
1880,2014,41,41548,,5,39,2,0
1881,2014,41,41548,,5,33,2,3
1882,2014,41,41548,,5,35,2,0
1883,2014,41,41548,,5,40,2,2
1884,2014,41,41548,,5,41,2,0
1885,2014,41,41548,,5,42,2,1
1886,2014,41,41548,,5,38,2,0
1887,2014,41,41548,,5,25,2,2
1888,2014,41,41548,,5,23,2,0
1889,2014,41,41548,,5,37,2,0
1890,2014,41,41548,,5,11,2,0
1891,2014,41,41548,,5,12,2,0
1892,2014,41,41551,,5,1,2,8
1893,2014,41,41551,,5,2,2,151
1894,2014,41,41551,,5,6,2,10
1895,2014,41,41551,,5,7,2,271
1896,2014,41,41551,,5,88,2,5
1897,2014,41,41551,,5,14,2,9
1898,2014,41,41551,,5,13,2,77
1899,2014,41,41551,,5,34,2,17
1900,2014,41,41551,,5,15,2,105
1901,2014,41,41551,,5,20,2,2
1902,2014,41,41551,,5,19,2,26
1903,2014,41,41551,,5,21,2,9
1904,2014,41,41551,,5,22,2,3
1905,2014,41,41551,,5,29,2,13
1906,2014,41,41551,,5,27,2,4
1907,2014,41,41551,,5,31,2,0
1908,2014,41,41551,,5,32,2,8
1909,2014,41,41551,,5,28,2,4
1910,2014,41,41551,,5,30,2,4
1911,2014,41,41551,,5,39,2,1
1912,2014,41,41551,,5,33,2,18
1913,2014,41,41551,,5,35,2,17
1914,2014,41,41551,,5,40,2,1
1915,2014,41,41551,,5,41,2,24
1916,2014,41,41551,,5,42,2,70
1917,2014,41,41551,,5,38,2,0
1918,2014,41,41551,,5,25,2,2
1919,2014,41,41551,,5,23,2,0
1920,2014,41,41551,,5,37,2,5
1921,2014,41,41551,,5,11,2,0
1922,2014,41,41551,,5,12,2,1
1923,2014,41,41615,,5,1,2,5
1924,2014,41,41615,,5,2,2,7
1925,2014,41,41615,,5,6,2,11
1926,2014,41,41615,,5,7,2,14
1927,2014,41,41615,,5,88,2,10
1928,2014,41,41615,,5,14,2,4
1929,2014,41,41615,,5,13,2,5
1930,2014,41,41615,,5,34,2,7
1931,2014,41,41615,,5,15,2,8
1932,2014,41,41615,,5,20,2,0
1933,2014,41,41615,,5,19,2,5
1934,2014,41,41615,,5,21,2,1
1935,2014,41,41615,,5,22,2,4
1936,2014,41,41615,,5,29,2,2
1937,2014,41,41615,,5,27,2,7
1938,2014,41,41615,,5,31,2,2
1939,2014,41,41615,,5,32,2,16
1940,2014,41,41615,,5,28,2,12
1941,2014,41,41615,,5,30,2,7
1942,2014,41,41615,,5,39,2,7
1943,2014,41,41615,,5,33,2,9
1944,2014,41,41615,,5,35,2,7
1945,2014,41,41615,,5,40,2,3
1946,2014,41,41615,,5,41,2,7
1947,2014,41,41615,,5,42,2,7
1948,2014,41,41615,,5,38,2,0
1949,2014,41,41615,,5,25,2,4
1950,2014,41,41615,,5,23,2,5
1951,2014,41,41615,,5,37,2,8
1952,2014,41,41615,,5,11,2,2
1953,2014,41,41615,,5,12,2,1
1954,2014,41,41660,,5,1,2,0
1955,2014,41,41660,,5,2,2,1
1956,2014,41,41660,,5,6,2,2
1957,2014,41,41660,,5,7,2,3
1958,2014,41,41660,,5,88,2,0
1959,2014,41,41660,,5,14,2,1
1960,2014,41,41660,,5,13,2,1
1961,2014,41,41660,,5,34,2,1
1962,2014,41,41660,,5,15,2,1
1963,2014,41,41660,,5,20,2,0
1964,2014,41,41660,,5,19,2,0
1965,2014,41,41660,,5,21,2,1
1966,2014,41,41660,,5,22,2,0
1967,2014,41,41660,,5,29,2,0
1968,2014,41,41660,,5,27,2,1
1969,2014,41,41660,,5,31,2,1
1970,2014,41,41660,,5,32,2,2
1971,2014,41,41660,,5,28,2,1
1972,2014,41,41660,,5,30,2,0
1973,2014,41,41660,,5,39,2,0
1974,2014,41,41660,,5,33,2,0
1975,2014,41,41660,,5,35,2,1
1976,2014,41,41660,,5,40,2,1
1977,2014,41,41660,,5,41,2,0
1978,2014,41,41660,,5,42,2,4
1979,2014,41,41660,,5,38,2,0
1980,2014,41,41660,,5,25,2,0
1981,2014,41,41660,,5,23,2,0
1982,2014,41,41660,,5,37,2,0
1983,2014,41,41660,,5,11,2,0
1984,2014,41,41660,,5,12,2,0
1985,2014,41,41668,,5,1,2,3
1986,2014,41,41668,,5,2,2,5
1987,2014,41,41668,,5,6,2,8
1988,2014,41,41668,,5,7,2,11
1989,2014,41,41668,,5,88,2,0
1990,2014,41,41668,,5,14,2,14
1991,2014,41,41668,,5,13,2,34
1992,2014,41,41668,,5,34,2,3
1993,2014,41,41668,,5,15,2,5
1994,2014,41,41668,,5,20,2,1
1995,2014,41,41668,,5,19,2,11
1996,2014,41,41668,,5,21,2,6
1997,2014,41,41668,,5,22,2,0
1998,2014,41,41668,,5,29,2,2
1999,2014,41,41668,,5,27,2,2
2000,2014,41,41668,,5,31,2,0
2001,2014,41,41668,,5,32,2,4
2002,2014,41,41668,,5,28,2,4
2003,2014,41,41668,,5,30,2,3
2004,2014,41,41668,,5,39,2,2
2005,2014,41,41668,,5,33,2,1
2006,2014,41,41668,,5,35,2,6
2007,2014,41,41668,,5,40,2,3
2008,2014,41,41668,,5,41,2,7
2009,2014,41,41668,,5,42,2,5
2010,2014,41,41668,,5,38,2,0
2011,2014,41,41668,,5,25,2,0
2012,2014,41,41668,,5,23,2,1
2013,2014,41,41668,,5,37,2,1
2014,2014,41,41668,,5,11,2,0
2015,2014,41,41668,,5,12,2,0
2016,2014,41,41676,,5,1,2,5
2017,2014,41,41676,,5,2,2,2
2018,2014,41,41676,,5,6,2,3
2019,2014,41,41676,,5,7,2,3
2020,2014,41,41676,,5,88,2,1
2021,2014,41,41676,,5,14,2,2
2022,2014,41,41676,,5,13,2,0
2023,2014,41,41676,,5,34,2,3
2024,2014,41,41676,,5,15,2,4
2025,2014,41,41676,,5,20,2,0
2026,2014,41,41676,,5,19,2,1
2027,2014,41,41676,,5,21,2,1
2028,2014,41,41676,,5,22,2,1
2029,2014,41,41676,,5,29,2,4
2030,2014,41,41676,,5,27,2,2
2031,2014,41,41676,,5,31,2,1
2032,2014,41,41676,,5,32,2,1
2033,2014,41,41676,,5,28,2,3
2034,2014,41,41676,,5,30,2,1
2035,2014,41,41676,,5,39,2,0
2036,2014,41,41676,,5,33,2,3
2037,2014,41,41676,,5,35,2,0
2038,2014,41,41676,,5,40,2,0
2039,2014,41,41676,,5,41,2,2
2040,2014,41,41676,,5,42,2,0
2041,2014,41,41676,,5,38,2,0
2042,2014,41,41676,,5,25,2,0
2043,2014,41,41676,,5,23,2,0
2044,2014,41,41676,,5,37,2,0
2045,2014,41,41676,,5,11,2,0
2046,2014,41,41676,,5,12,2,1
2047,2014,41,41770,,5,1,2,1
2048,2014,41,41770,,5,2,2,2
2049,2014,41,41770,,5,6,2,1
2050,2014,41,41770,,5,7,2,1
2051,2014,41,41770,,5,88,2,1
2052,2014,41,41770,,5,14,2,0
2053,2014,41,41770,,5,13,2,1
2054,2014,41,41770,,5,34,2,1
2055,2014,41,41770,,5,15,2,1
2056,2014,41,41770,,5,20,2,0
2057,2014,41,41770,,5,19,2,1
2058,2014,41,41770,,5,21,2,0
2059,2014,41,41770,,5,22,2,0
2060,2014,41,41770,,5,29,2,1
2061,2014,41,41770,,5,27,2,2
2062,2014,41,41770,,5,31,2,0
2063,2014,41,41770,,5,32,2,1
2064,2014,41,41770,,5,28,2,0
2065,2014,41,41770,,5,30,2,1
2066,2014,41,41770,,5,39,2,0
2067,2014,41,41770,,5,33,2,0
2068,2014,41,41770,,5,35,2,1
2069,2014,41,41770,,5,40,2,0
2070,2014,41,41770,,5,41,2,0
2071,2014,41,41770,,5,42,2,0
2072,2014,41,41770,,5,38,2,0
2073,2014,41,41770,,5,25,2,3
2074,2014,41,41770,,5,23,2,0
2075,2014,41,41770,,5,37,2,0
2076,2014,41,41770,,5,11,2,0
2077,2014,41,41770,,5,12,2,0
2078,2014,41,41791,,5,1,2,1
2079,2014,41,41791,,5,2,2,3
2080,2014,41,41791,,5,6,2,2
2081,2014,41,41791,,5,7,2,9
2082,2014,41,41791,,5,88,2,2
2083,2014,41,41791,,5,14,2,3
2084,2014,41,41791,,5,13,2,2
2085,2014,41,41791,,5,34,2,0
2086,2014,41,41791,,5,15,2,9
2087,2014,41,41791,,5,20,2,0
2088,2014,41,41791,,5,19,2,3
2089,2014,41,41791,,5,21,2,1
2090,2014,41,41791,,5,22,2,0
2091,2014,41,41791,,5,29,2,1
2092,2014,41,41791,,5,27,2,1
2093,2014,41,41791,,5,31,2,2
2094,2014,41,41791,,5,32,2,2
2095,2014,41,41791,,5,28,2,1
2096,2014,41,41791,,5,30,2,5
2097,2014,41,41791,,5,39,2,1
2098,2014,41,41791,,5,33,2,1
2099,2014,41,41791,,5,35,2,0
2100,2014,41,41791,,5,40,2,1
2101,2014,41,41791,,5,41,2,3
2102,2014,41,41791,,5,42,2,0
2103,2014,41,41791,,5,38,2,0
2104,2014,41,41791,,5,25,2,1
2105,2014,41,41791,,5,23,2,0
2106,2014,41,41791,,5,37,2,2
2107,2014,41,41791,,5,11,2,1
2108,2014,41,41791,,5,12,2,0
2109,2014,41,41799,,5,1,2,1
2110,2014,41,41799,,5,2,2,3
2111,2014,41,41799,,5,6,2,0
2112,2014,41,41799,,5,7,2,2
2113,2014,41,41799,,5,88,2,0
2114,2014,41,41799,,5,14,2,3
2115,2014,41,41799,,5,13,2,3
2116,2014,41,41799,,5,34,2,2
2117,2014,41,41799,,5,15,2,2
2118,2014,41,41799,,5,20,2,0
2119,2014,41,41799,,5,19,2,1
2120,2014,41,41799,,5,21,2,2
2121,2014,41,41799,,5,22,2,1
2122,2014,41,41799,,5,29,2,1
2123,2014,41,41799,,5,27,2,1
2124,2014,41,41799,,5,31,2,1
2125,2014,41,41799,,5,32,2,4
2126,2014,41,41799,,5,28,2,1
2127,2014,41,41799,,5,30,2,0
2128,2014,41,41799,,5,39,2,1
2129,2014,41,41799,,5,33,2,1
2130,2014,41,41799,,5,35,2,0
2131,2014,41,41799,,5,40,2,0
2132,2014,41,41799,,5,41,2,3
2133,2014,41,41799,,5,42,2,3
2134,2014,41,41799,,5,38,2,0
2135,2014,41,41799,,5,25,2,0
2136,2014,41,41799,,5,23,2,3
2137,2014,41,41799,,5,37,2,0
2138,2014,41,41799,,5,11,2,0
2139,2014,41,41799,,5,12,2,2
2140,2014,41,41801,,5,1,2,1
2141,2014,41,41801,,5,2,2,0
2142,2014,41,41801,,5,6,2,5
2143,2014,41,41801,,5,7,2,4
2144,2014,41,41801,,5,88,2,1
2145,2014,41,41801,,5,14,2,1
2146,2014,41,41801,,5,13,2,1
2147,2014,41,41801,,5,34,2,1
2148,2014,41,41801,,5,15,2,2
2149,2014,41,41801,,5,20,2,0
2150,2014,41,41801,,5,19,2,1
2151,2014,41,41801,,5,21,2,1
2152,2014,41,41801,,5,22,2,0
2153,2014,41,41801,,5,29,2,0
2154,2014,41,41801,,5,27,2,0
2155,2014,41,41801,,5,31,2,0
2156,2014,41,41801,,5,32,2,0
2157,2014,41,41801,,5,28,2,1
2158,2014,41,41801,,5,30,2,3
2159,2014,41,41801,,5,39,2,1
2160,2014,41,41801,,5,33,2,5
2161,2014,41,41801,,5,35,2,0
2162,2014,41,41801,,5,40,2,1
2163,2014,41,41801,,5,41,2,4
2164,2014,41,41801,,5,42,2,0
2165,2014,41,41801,,5,38,2,0
2166,2014,41,41801,,5,25,2,1
2167,2014,41,41801,,5,23,2,0
2168,2014,41,41801,,5,37,2,0
2169,2014,41,41801,,5,11,2,0
2170,2014,41,41801,,5,12,2,0
2171,2014,41,41797,,5,1,2,0
2172,2014,41,41797,,5,2,2,0
2173,2014,41,41797,,5,6,2,2
2174,2014,41,41797,,5,7,2,11
2175,2014,41,41797,,5,88,2,3
2176,2014,41,41797,,5,14,2,1
2177,2014,41,41797,,5,13,2,1
2178,2014,41,41797,,5,34,2,3
2179,2014,41,41797,,5,15,2,1
2180,2014,41,41797,,5,20,2,0
2181,2014,41,41797,,5,19,2,2
2182,2014,41,41797,,5,21,2,0
2183,2014,41,41797,,5,22,2,0
2184,2014,41,41797,,5,29,2,0
2185,2014,41,41797,,5,27,2,0
2186,2014,41,41797,,5,31,2,0
2187,2014,41,41797,,5,32,2,0
2188,2014,41,41797,,5,28,2,1
2189,2014,41,41797,,5,30,2,2
2190,2014,41,41797,,5,39,2,0
2191,2014,41,41797,,5,33,2,1
2192,2014,41,41797,,5,35,2,0
2193,2014,41,41797,,5,40,2,0
2194,2014,41,41797,,5,41,2,2
2195,2014,41,41797,,5,42,2,0
2196,2014,41,41797,,5,38,2,0
2197,2014,41,41797,,5,25,2,1
2198,2014,41,41797,,5,23,2,0
2199,2014,41,41797,,5,37,2,2
2200,2014,41,41797,,5,11,2,0
2201,2014,41,41797,,5,12,2,0
2202,2014,41,41807,,5,1,2,3
2203,2014,41,41807,,5,2,2,22
2204,2014,41,41807,,5,6,2,4
2205,2014,41,41807,,5,7,2,18
2206,2014,41,41807,,5,88,2,0
2207,2014,41,41807,,5,14,2,3
2208,2014,41,41807,,5,13,2,6
2209,2014,41,41807,,5,34,2,2
2210,2014,41,41807,,5,15,2,16
2211,2014,41,41807,,5,20,2,0
2212,2014,41,41807,,5,19,2,3
2213,2014,41,41807,,5,21,2,2
2214,2014,41,41807,,5,22,2,0
2215,2014,41,41807,,5,29,2,3
2216,2014,41,41807,,5,27,2,2
2217,2014,41,41807,,5,31,2,0
2218,2014,41,41807,,5,32,2,4
2219,2014,41,41807,,5,28,2,2
2220,2014,41,41807,,5,30,2,1
2221,2014,41,41807,,5,39,2,0
2222,2014,41,41807,,5,33,2,2
2223,2014,41,41807,,5,35,2,3
2224,2014,41,41807,,5,40,2,0
2225,2014,41,41807,,5,41,2,2
2226,2014,41,41807,,5,42,2,7
2227,2014,41,41807,,5,38,2,0
2228,2014,41,41807,,5,25,2,2
2229,2014,41,41807,,5,23,2,1
2230,2014,41,41807,,5,37,2,3
2231,2014,41,41807,,5,11,2,0
2232,2014,41,41807,,5,12,2,0
2233,2014,41,41872,,5,1,2,1
2234,2014,41,41872,,5,2,2,0
2235,2014,41,41872,,5,6,2,0
2236,2014,41,41872,,5,7,2,0
2237,2014,41,41872,,5,88,2,0
2238,2014,41,41872,,5,14,2,1
2239,2014,41,41872,,5,13,2,1
2240,2014,41,41872,,5,34,2,0
2241,2014,41,41872,,5,15,2,0
2242,2014,41,41872,,5,20,2,0
2243,2014,41,41872,,5,19,2,0
2244,2014,41,41872,,5,21,2,4
2245,2014,41,41872,,5,22,2,0
2246,2014,41,41872,,5,29,2,0
2247,2014,41,41872,,5,27,2,1
2248,2014,41,41872,,5,31,2,0
2249,2014,41,41872,,5,32,2,2
2250,2014,41,41872,,5,28,2,1
2251,2014,41,41872,,5,30,2,0
2252,2014,41,41872,,5,39,2,0
2253,2014,41,41872,,5,33,2,2
2254,2014,41,41872,,5,35,2,1
2255,2014,41,41872,,5,40,2,0
2256,2014,41,41872,,5,41,2,1
2257,2014,41,41872,,5,42,2,0
2258,2014,41,41872,,5,38,2,0
2259,2014,41,41872,,5,25,2,2
2260,2014,41,41872,,5,23,2,1
2261,2014,41,41872,,5,37,2,0
2262,2014,41,41872,,5,11,2,0
2263,2014,41,41872,,5,12,2,0
2264,2014,41,41885,,5,1,2,1
2265,2014,41,41885,,5,2,2,5
2266,2014,41,41885,,5,6,2,3
2267,2014,41,41885,,5,7,2,9
2268,2014,41,41885,,5,88,2,2
2269,2014,41,41885,,5,14,2,1
2270,2014,41,41885,,5,13,2,3
2271,2014,41,41885,,5,34,2,0
2272,2014,41,41885,,5,15,2,2
2273,2014,41,41885,,5,20,2,0
2274,2014,41,41885,,5,19,2,3
2275,2014,41,41885,,5,21,2,5
2276,2014,41,41885,,5,22,2,0
2277,2014,41,41885,,5,29,2,6
2278,2014,41,41885,,5,27,2,1
2279,2014,41,41885,,5,31,2,3
2280,2014,41,41885,,5,32,2,2
2281,2014,41,41885,,5,28,2,0
2282,2014,41,41885,,5,30,2,1
2283,2014,41,41885,,5,39,2,0
2284,2014,41,41885,,5,33,2,0
2285,2014,41,41885,,5,35,2,2
2286,2014,41,41885,,5,40,2,0
2287,2014,41,41885,,5,41,2,1
2288,2014,41,41885,,5,42,2,1
2289,2014,41,41885,,5,38,2,0
2290,2014,41,41885,,5,25,2,2
2291,2014,41,41885,,5,23,2,2
2292,2014,41,41885,,5,37,2,2
2293,2014,41,41885,,5,11,2,0
2294,2014,41,41885,,5,12,2,2
2295,2014,41,,1,6,50,1,36
2296,2014,41,,1,6,51,1,10
2297,2014,41,,1,6,52,1,9
2298,2014,41,,1,6,53,1,15
2299,2014,41,,1,6,54,1,1
2300,2014,41,,1,6,55,1,3
2301,2014,41,,1,6,56,1,39
2302,2014,41,,1,6,57,1,10
2303,2014,41,,1,6,58,1,8
2304,2014,41,,1,6,59,1,12
2305,2014,41,,1,6,60,1,3
2306,2014,41,,1,6,61,1,6
2307,2014,41,,1,6,62,1,23
2308,2014,41,,1,6,63,1,9
2309,2014,41,,1,6,64,1,24
2310,2014,41,,1,6,65,1,0
2311,2014,41,,1,6,66,1,5
2312,2014,41,,1,6,67,1,7
2313,2014,41,,1,6,68,1,11
2314,2014,41,,1,6,69,1,5
2315,2014,41,,1,6,70,1,19
2316,2014,41,,1,6,71,1,11
2317,2014,41,,1,6,72,1,12
2318,2014,41,,1,6,73,1,0
2319,2014,41,,1,6,74,1,0
2320,2014,41,,1,6,75,1,24
2321,2014,41,,2,6,50,1,22
2322,2014,41,,2,6,51,1,10
2323,2014,41,,2,6,52,1,10
2324,2014,41,,2,6,53,1,16
2325,2014,41,,2,6,54,1,2
2326,2014,41,,2,6,55,1,1
2327,2014,41,,2,6,56,1,25
2328,2014,41,,2,6,57,1,2
2329,2014,41,,2,6,58,1,1
2330,2014,41,,2,6,59,1,4
2331,2014,41,,2,6,60,1,6
2332,2014,41,,2,6,61,1,12
2333,2014,41,,2,6,62,1,7
2334,2014,41,,2,6,63,1,11
2335,2014,41,,2,6,64,1,19
2336,2014,41,,2,6,65,1,0
2337,2014,41,,2,6,66,1,28
2338,2014,41,,2,6,67,1,9
2339,2014,41,,2,6,68,1,28
2340,2014,41,,2,6,69,1,9
2341,2014,41,,2,6,70,1,6
2342,2014,41,,2,6,71,1,4
2343,2014,41,,2,6,72,1,26
2344,2014,41,,2,6,73,1,0
2345,2014,41,,2,6,74,1,0
2346,2014,41,,2,6,75,1,23
2347,2014,41,,1,6,50,2,18
2348,2014,41,,1,6,51,2,9
2349,2014,41,,1,6,52,2,8
2350,2014,41,,1,6,53,2,13
2351,2014,41,,1,6,54,2,0
2352,2014,41,,1,6,55,2,0
2353,2014,41,,1,6,56,2,36
2354,2014,41,,1,6,57,2,8
2355,2014,41,,1,6,58,2,9
2356,2014,41,,1,6,59,2,11
2357,2014,41,,1,6,60,2,2
2358,2014,41,,1,6,61,2,6
2359,2014,41,,1,6,62,2,17
2360,2014,41,,1,6,63,2,0
2361,2014,41,,1,6,64,2,26
2362,2014,41,,1,6,65,2,9
2363,2014,41,,1,6,66,2,6
2364,2014,41,,1,6,67,2,7
2365,2014,41,,1,6,68,2,5
2366,2014,41,,1,6,69,2,19
2367,2014,41,,1,6,70,2,17
2368,2014,41,,1,6,71,2,8
2369,2014,41,,1,6,72,2,12
2370,2014,41,,1,6,73,2,1
2371,2014,41,,1,6,74,2,11
2372,2014,41,,1,6,75,2,24
2373,2014,41,,2,6,50,2,14
2374,2014,41,,2,6,51,2,16
2375,2014,41,,2,6,52,2,9
2376,2014,41,,2,6,53,2,21
2377,2014,41,,2,6,54,2,1
2378,2014,41,,2,6,55,2,6
2379,2014,41,,2,6,56,2,25
2380,2014,41,,2,6,57,2,2
2381,2014,41,,2,6,58,2,1
2382,2014,41,,2,6,59,2,4
2383,2014,41,,2,6,60,2,6
2384,2014,41,,2,6,61,2,12
2385,2014,41,,2,6,62,2,8
2386,2014,41,,2,6,63,2,0
2387,2014,41,,2,6,64,2,28
2388,2014,41,,2,6,65,2,11
2389,2014,41,,2,6,66,2,28
2390,2014,41,,2,6,67,2,8
2391,2014,41,,2,6,68,2,12
2392,2014,41,,2,6,69,2,36
2393,2014,41,,2,6,70,2,6
2394,2014,41,,2,6,71,2,12
2395,2014,41,,2,6,72,2,27
2396,2014,41,,2,6,73,2,0
2397,2014,41,,2,6,74,2,14
2398,2014,41,,2,6,75,2,21
2399,2014,91,,,5,1,1,
2400,2014,91,,,5,2,1,
2401,2014,91,,,5,6,1,
2402,2014,91,,,5,7,1,
2403,2014,91,,,5,88,1,
2404,2014,91,,,5,14,1,1
2405,2014,91,,,5,13,1,
2406,2014,91,,,5,34,1,
2407,2014,91,,,5,15,1,
2408,2014,91,,,5,20,1,
2409,2014,91,,,5,19,1,
2410,2014,91,,,5,21,1,
2411,2014,91,,,5,22,1,
2412,2014,91,,,5,29,1,
2413,2014,91,,,5,27,1,
2414,2014,91,,,5,31,1,
2415,2014,91,,,5,32,1,
2416,2014,91,,,5,28,1,
2417,2014,91,,,5,30,1,
2418,2014,91,,,5,39,1,
2419,2014,91,,,5,33,1,
2420,2014,91,,,5,35,1,
2421,2014,91,,,5,40,1,
2422,2014,91,,,5,41,1,
2423,2014,91,,,5,42,1,
2424,2014,91,,,5,38,1,
2425,2014,91,,,5,25,1,
2426,2014,91,,,5,23,1,
2427,2014,91,,,5,37,1,
2428,2014,91,,,5,11,1,
2429,2014,91,,,5,12,1,
2430,2014,5,,,5,1,1,
2431,2014,5,,,5,2,1,
2432,2014,5,,,5,6,1,
2433,2014,5,,,5,7,1,
2434,2014,5,,,5,88,1,1
2435,2014,5,,,5,14,1,1
2436,2014,5,,,5,13,1,1
2437,2014,5,,,5,34,1,
2438,2014,5,,,5,15,1,
2439,2014,5,,,5,20,1,
2440,2014,5,,,5,19,1,1
2441,2014,5,,,5,21,1,
2442,2014,5,,,5,22,1,
2443,2014,5,,,5,29,1,
2444,2014,5,,,5,27,1,
2445,2014,5,,,5,31,1,
2446,2014,5,,,5,32,1,
2447,2014,5,,,5,28,1,
2448,2014,5,,,5,30,1,
2449,2014,5,,,5,39,1,
2450,2014,5,,,5,33,1,
2451,2014,5,,,5,35,1,
2452,2014,5,,,5,40,1,
2453,2014,5,,,5,41,1,2
2454,2014,5,,,5,42,1,
2455,2014,5,,,5,38,1,
2456,2014,5,,,5,25,1,
2457,2014,5,,,5,23,1,
2458,2014,5,,,5,37,1,
2459,2014,5,,,5,11,1,
2460,2014,5,,,5,12,1,
2461,2014,81,,,5,1,1,
2462,2014,81,,,5,2,1,
2463,2014,81,,,5,6,1,
2464,2014,81,,,5,7,1,
2465,2014,81,,,5,88,1,
2466,2014,81,,,5,14,1,
2467,2014,81,,,5,13,1,
2468,2014,81,,,5,34,1,
2469,2014,81,,,5,15,1,
2470,2014,81,,,5,20,1,
2471,2014,81,,,5,19,1,
2472,2014,81,,,5,21,1,
2473,2014,81,,,5,22,1,
2474,2014,81,,,5,29,1,
2475,2014,81,,,5,27,1,
2476,2014,81,,,5,31,1,
2477,2014,81,,,5,32,1,
2478,2014,81,,,5,28,1,
2479,2014,81,,,5,30,1,
2480,2014,81,,,5,39,1,
2481,2014,81,,,5,33,1,
2482,2014,81,,,5,35,1,
2483,2014,81,,,5,40,1,
2484,2014,81,,,5,41,1,
2485,2014,81,,,5,42,1,
2486,2014,81,,,5,38,1,
2487,2014,81,,,5,25,1,
2488,2014,81,,,5,23,1,
2489,2014,81,,,5,37,1,
2490,2014,81,,,5,11,1,
2491,2014,81,,,5,12,1,
2492,2014,8,,,5,1,1,
2493,2014,8,,,5,2,1,
2494,2014,8,,,5,6,1,
2495,2014,8,,,5,7,1,
2496,2014,8,,,5,88,1,
2497,2014,8,,,5,14,1,
2498,2014,8,,,5,13,1,
2499,2014,8,,,5,34,1,
2500,2014,8,,,5,15,1,
2501,2014,8,,,5,20,1,
2502,2014,8,,,5,19,1,
2503,2014,8,,,5,21,1,
2504,2014,8,,,5,22,1,
2505,2014,8,,,5,29,1,
2506,2014,8,,,5,27,1,
2507,2014,8,,,5,31,1,
2508,2014,8,,,5,32,1,
