dou_codig,dou_anio,dou_universidad,dou_semestre,dou_nivel_educacion_superior,dou_programa,dou_categoria_personalU,dou_genero,dou_num_personalU
2215,2007,2,,5,20,1,,2
2216,2007,2,,5,73,1,,11
2217,2007,2,,5,35,1,,1
2218,2007,2,,6,49,1,,0
2219,2007,2,,6,48,1,,0
2220,2007,2,,5,1,2,,4
2221,2007,2,,5,6,2,,4
2222,2007,2,,5,44,2,,6
2223,2007,2,,5,41,2,,8
2224,2007,2,,5,45,2,,5
2225,2007,2,,5,34,2,,0
2226,2007,2,,5,20,2,,4
2227,2007,2,,5,73,2,,2
2228,2007,2,,5,35,2,,3
2229,2007,2,,6,49,2,,0
2230,2007,2,,6,48,2,,0
2231,2007,2,,5,1,3,,13
2232,2007,2,,5,6,3,,21
2233,2007,2,,5,44,3,,21
2234,2007,2,,5,41,3,,35
2235,2007,2,,5,45,3,,30
2236,2007,2,,5,34,3,,17
2237,2007,2,,5,20,3,,22
2238,2007,2,,5,73,3,,7
2239,2007,2,,5,35,3,,16
2240,2007,2,,6,49,3,,16
2241,2007,2,,6,48,3,,16
2242,2007,4,,5,79,1,,1
2243,2007,4,,5,81,1,,6
2244,2007,4,,5,80,1,,1
2245,2007,4,,5,83,1,,1
2246,2007,4,,5,85,1,,2
2247,2007,4,,5,45,1,,0
2248,2007,4,,5,86,1,,1
2249,2007,4,,5,44,1,,2
2250,2007,4,,5,79,2,,1
2251,2007,4,,5,81,2,,0
2252,2007,4,,5,80,2,,1
2253,2007,4,,5,83,2,,1
2254,2007,4,,5,85,2,,2
2255,2007,4,,5,45,2,,0
2256,2007,4,,5,86,2,,1
2257,2007,4,,5,44,2,,2
2258,2007,4,,5,79,3,,28
2259,2007,4,,5,81,3,,7
2260,2007,4,,5,80,3,,15
2261,2007,4,,5,83,3,,12
2262,2007,4,,5,85,3,,10
2263,2007,4,,5,45,3,,23
2264,2007,4,,5,86,3,,16
2265,2007,4,,5,44,3,,10
2266,2007,7,,6,182,1,,0
2267,2007,7,,6,183,1,,0
2268,2007,7,,6,184,1,,0
2269,2007,7,,6,182,2,,0
2270,2007,7,,6,183,2,,0
2271,2007,7,,6,184,2,,0
2272,2007,7,,6,182,3,,9
2273,2007,7,,6,183,3,,6
2274,2007,7,,6,184,3,,5
2275,2007,9,,5,1,1,,5
2276,2007,9,,5,44,1,,4
2277,2007,9,,5,45,1,,1
2278,2007,9,,5,21,1,,2
2279,2007,9,,5,111,1,,1
2280,2007,9,,5,117,1,,0
2281,2007,9,,5,118,1,,3
2282,2007,9,,5,110,1,,0
2283,2007,9,,5,115,1,,0
2284,2007,9,,5,34,1,,5
2285,2007,9,,5,178,1,,1
2286,2007,9,,5,109,1,,0
2287,2007,9,,5,114,1,,3
2288,2007,9,,5,1,2,,1
2289,2007,9,,5,44,2,,0
2290,2007,9,,5,45,2,,0
2291,2007,9,,5,21,2,,1
2292,2007,9,,5,111,2,,1
2293,2007,9,,5,117,2,,1
2294,2007,9,,5,118,2,,2
2295,2007,9,,5,110,2,,0
2296,2007,9,,5,115,2,,0
2297,2007,9,,5,34,2,,1
2298,2007,9,,5,178,2,,2
2299,2007,9,,5,109,2,,0
2300,2007,9,,5,114,2,,0
2301,2007,9,,5,1,3,,5
2302,2007,9,,5,44,3,,3
2303,2007,9,,5,45,3,,1
2304,2007,9,,5,21,3,,0
2305,2007,9,,5,111,3,,0
2306,2007,9,,5,117,3,,0
2307,2007,9,,5,118,3,,1
2308,2007,9,,5,110,3,,0
2309,2007,9,,5,115,3,,0
2310,2007,9,,5,34,3,,0
2311,2007,9,,5,178,3,,1
2312,2007,9,,5,109,3,,0
2313,2007,9,,5,114,3,,0
2314,2006,1,,5,1,1,,16
2315,2006,1,,5,6,1,,10
2316,2006,1,,5,14,1,,19
2317,2006,1,,5,13,1,,26
2318,2006,1,,5,34,1,,7
2319,2006,1,,5,15,1,,24
2320,2006,1,,5,19,1,,14
2321,2006,1,,5,21,1,,8
2322,2006,1,,5,185,1,,
2323,2006,1,,5,186,1,,6
2324,2006,1,,5,187,1,,
2325,2006,1,,5,175,1,,11
2326,2006,1,,5,188,1,,
2327,2006,1,,5,92,1,,
2328,2006,1,,5,151,1,,
2329,2006,1,,5,174,1,,12
2330,2006,1,,5,181,1,,
2331,2006,1,,5,91,1,,
2332,2006,1,,5,90,1,,
2333,2006,1,,5,152,1,,9
2334,2006,1,,5,31,1,,
2335,2006,1,,5,29,1,,
2336,2006,1,,5,27,1,,
2337,2006,1,,5,32,1,,
2338,2006,1,,5,28,1,,
2339,2006,1,,5,30,1,,
2340,2006,1,,5,33,1,,8
2341,2006,1,,5,35,1,,7
2342,2006,1,,5,41,1,,6
2343,2006,1,,5,38,1,,
2344,2006,1,,5,118,1,,0
2345,2006,1,,5,1,2,,1
2346,2006,1,,5,6,2,,0
2347,2006,1,,5,14,2,,0
2348,2006,1,,5,13,2,,4
2349,2006,1,,5,34,2,,1
2350,2006,1,,5,15,2,,1
2351,2006,1,,5,19,2,,2
2352,2006,1,,5,21,2,,4
2353,2006,1,,5,185,2,,
2354,2006,1,,5,186,2,,0
2355,2006,1,,5,187,2,,
2356,2006,1,,5,175,2,,0
2357,2006,1,,5,188,2,,
2358,2006,1,,5,92,2,,
2359,2006,1,,5,151,2,,
2360,2006,1,,5,174,2,,0
2361,2006,1,,5,181,2,,
2362,2006,1,,5,91,2,,
2363,2006,1,,5,90,2,,
2364,2006,1,,5,152,2,,0
2365,2006,1,,5,31,2,,
2366,2006,1,,5,29,2,,
2367,2006,1,,5,27,2,,
2368,2006,1,,5,32,2,,
2369,2006,1,,5,28,2,,
2370,2006,1,,5,30,2,,
2371,2006,1,,5,33,2,,0
2372,2006,1,,5,35,2,,2
2373,2006,1,,5,41,2,,6
2374,2006,1,,5,38,2,,
2375,2006,1,,5,118,2,,0
2376,2006,1,,5,1,4,,24
2377,2006,1,,5,6,4,,17
2378,2006,1,,5,14,4,,16
2379,2006,1,,5,13,4,,70
2380,2006,1,,5,34,4,,17
2381,2006,1,,5,15,4,,12
2382,2006,1,,5,19,4,,9
2383,2006,1,,5,21,4,,23
2384,2006,1,,5,185,4,,
2385,2006,1,,5,186,4,,0
2386,2006,1,,5,187,4,,
2387,2006,1,,5,175,4,,16
2388,2006,1,,5,188,4,,
2389,2006,1,,5,92,4,,
2390,2006,1,,5,151,4,,
2391,2006,1,,5,174,4,,19
2392,2006,1,,5,181,4,,
2393,2006,1,,5,91,4,,
2394,2006,1,,5,90,4,,
2395,2006,1,,5,152,4,,20
2396,2006,1,,5,31,4,,
2397,2006,1,,5,29,4,,
2398,2006,1,,5,27,4,,
2399,2006,1,,5,32,4,,
2400,2006,1,,5,28,4,,
2401,2006,1,,5,30,4,,
2402,2006,1,,5,33,4,,8
2403,2006,1,,5,35,4,,13
2404,2006,1,,5,41,4,,34
2405,2006,1,,5,38,4,,
2406,2006,1,,5,118,4,,1
2407,2006,1,,5,1,3,,1
2408,2006,1,,5,6,3,,0
2409,2006,1,,5,14,3,,0
2410,2006,1,,5,13,3,,4
2411,2006,1,,5,34,3,,1
2412,2006,1,,5,15,3,,1
2413,2006,1,,5,19,3,,2
2414,2006,1,,5,21,3,,4
2415,2006,1,,5,185,3,,
2416,2006,1,,5,186,3,,0
2417,2006,1,,5,187,3,,
2418,2006,1,,5,175,3,,0
2419,2006,1,,5,188,3,,
2420,2006,1,,5,92,3,,
2421,2006,1,,5,151,3,,
2422,2006,1,,5,174,3,,0
2423,2006,1,,5,181,3,,
2424,2006,1,,5,91,3,,
2425,2006,1,,5,90,3,,
2426,2006,1,,5,152,3,,0
2427,2006,1,,5,31,3,,
2428,2006,1,,5,29,3,,
2429,2006,1,,5,27,3,,
2430,2006,1,,5,32,3,,
2431,2006,1,,5,28,3,,
2432,2006,1,,5,30,3,,
2433,2006,1,,5,33,3,,0
2434,2006,1,,5,35,3,,2
2435,2006,1,,5,41,3,,6
2436,2006,1,,5,38,3,,
2437,2006,1,,5,118,3,,0
2438,2006,2,1,5,1,,1,3
2439,2006,2,1,5,6,,1,3
2440,2006,2,1,5,44,,1,7
2441,2006,2,1,5,41,,1,7
2442,2006,2,1,5,45,,1,10
2443,2006,2,1,5,34,,1,12
2444,2006,2,1,5,20,,1,4
2445,2006,2,1,5,73,,1,19
2446,2006,2,1,5,35,,1,7
2447,2006,2,1,6,48,,1,2
2448,2006,2,1,6,49,,1,3
2449,2006,2,1,6,89,,1,4
2450,2006,2,1,6,189,,1,
2451,2006,2,1,6,190,,1,2
2452,2006,2,1,6,191,,1,1
2453,2006,2,1,5,1,,2,19
2454,2006,2,1,5,6,,2,20
2455,2006,2,1,5,44,,2,22
2456,2006,2,1,5,41,,2,47
2457,2006,2,1,5,45,,2,53
2458,2006,2,1,5,34,,2,8
2459,2006,2,1,5,20,,2,23
2460,2006,2,1,5,73,,2,4
2461,2006,2,1,5,35,,2,8
2462,2006,2,1,6,48,,2,7
2463,2006,2,1,6,49,,2,6
2464,2006,2,1,6,89,,2,5
2465,2006,2,1,6,189,,2,
2466,2006,2,1,6,190,,2,7
2467,2006,2,1,6,191,,2,8
2468,2006,2,2,5,1,,1,3
2469,2006,2,2,5,6,,1,3
2470,2006,2,2,5,44,,1,7
2471,2006,2,2,5,41,,1,7
2472,2006,2,2,5,45,,1,10
2473,2006,2,2,5,34,,1,15
2474,2006,2,2,5,20,,1,3
2475,2006,2,2,5,73,,1,19
2476,2006,2,2,5,35,,1,7
2477,2006,2,2,6,48,,1,2
2478,2006,2,2,6,49,,1,3
2479,2006,2,2,6,89,,1,4
2480,2006,2,2,6,189,,1,
2481,2006,2,2,6,190,,1,2
2482,2006,2,2,6,191,,1,1
2483,2006,2,2,5,1,,2,3
2484,2006,2,2,5,6,,2,3
2485,2006,2,2,5,44,,2,7
2486,2006,2,2,5,41,,2,7
2487,2006,2,2,5,45,,2,10
2488,2006,2,2,5,34,,2,12
2489,2006,2,2,5,20,,2,4
2490,2006,2,2,5,73,,2,19
2491,2006,2,2,5,35,,2,7
2492,2006,2,2,6,48,,2,2
2493,2006,2,2,6,49,,2,3
2494,2006,2,2,6,89,,2,4
2495,2006,2,2,6,189,,2,
2496,2006,2,2,6,190,,2,2
2497,2006,2,2,6,191,,2,1
2498,2006,3,,5,1,1,,0
2499,2006,3,,5,44,1,,0
2500,2006,3,,5,21,1,,1
2501,2006,3,,5,93,1,,0
2502,2006,3,,5,176,1,,0
2503,2006,3,,5,6,1,,1
2504,2006,3,,5,41,1,,3
2505,2006,3,,5,96,1,,0
2506,2006,3,,5,98,1,,1
2507,2006,3,,5,34,1,,1
2508,2006,3,,5,1,2,,10
2509,2006,3,,5,44,2,,10
2510,2006,3,,5,21,2,,20
2511,2006,3,,5,93,2,,17
2512,2006,3,,5,176,2,,4
2513,2006,3,,5,6,2,,18
2514,2006,3,,5,41,2,,37
2515,2006,3,,5,96,2,,10
2516,2006,3,,5,98,2,,14
2517,2006,3,,5,34,2,,8
2518,2006,3,,5,1,3,,0
2519,2006,3,,5,44,3,,0
2520,2006,3,,5,21,3,,1
2521,2006,3,,5,93,3,,1
2522,2006,3,,5,176,3,,0
2523,2006,3,,5,6,3,,0
2524,2006,3,,5,41,3,,5
2525,2006,3,,5,96,3,,1
2526,2006,3,,5,98,3,,1
2527,2006,3,,5,34,3,,0
2528,2006,4,,5,81,1,,0
2529,2006,4,,5,85,1,,1
2530,2006,4,,5,45,1,,1
2531,2006,4,,5,79,1,,1
2532,2006,4,,5,80,1,,0
2533,2006,4,,5,83,1,,1
2534,2006,4,,5,86,1,,1
2535,2006,4,,5,44,1,,0
2536,2006,4,,5,118,1,,
2537,2006,4,,5,81,2,,1
2538,2006,4,,5,85,2,,0
2539,2006,4,,5,45,2,,0
2540,2006,4,,5,79,2,,0
2541,2006,4,,5,80,2,,0
2542,2006,4,,5,83,2,,0
2543,2006,4,,5,86,2,,0
2544,2006,4,,5,44,2,,0
2545,2006,4,,5,118,2,,
2546,2006,4,,5,81,3,,33
2547,2006,4,,5,85,3,,30
2548,2006,4,,5,45,3,,40
2549,2006,4,,5,79,3,,41
2550,2006,4,,5,80,3,,28
2551,2006,4,,5,83,3,,31
2552,2006,4,,5,86,3,,14
2553,2006,4,,5,44,3,,9
2554,2006,4,,5,118,3,,
2555,2006,7,,6,182,3,1,8
2556,2006,7,,6,184,3,1,6
2557,2006,7,,6,182,3,2,3
2558,2006,7,,6,184,3,2,3
2559,2006,9,,5,1,3,1,8
2560,2006,9,,5,44,3,1,4
2561,2006,9,,5,111,3,1,0
2562,2006,9,,5,117,3,1,0
2563,2006,9,,5,118,3,1,5
2564,2006,9,,5,116,3,1,4
2565,2006,9,,5,115,3,1,2
2566,2006,9,,5,178,3,1,1
2567,2006,9,,5,192,3,1,1
2568,2006,9,,5,1,3,2,7
2569,2006,9,,5,44,3,2,2
2570,2006,9,,5,111,3,2,3
2571,2006,9,,5,117,3,2,2
2572,2006,9,,5,118,3,2,2
2573,2006,9,,5,116,3,2,0
2574,2006,9,,5,115,3,2,0
2575,2006,9,,5,178,3,2,6
2576,2006,9,,5,192,3,2,0
2577,2006,9,,5,1,2,1,0
2578,2006,9,,5,44,2,1,1
2579,2006,9,,5,111,2,1,0
2580,2006,9,,5,117,2,1,0
2581,2006,9,,5,118,2,1,1
2582,2006,9,,5,116,2,1,1
2583,2006,9,,5,115,2,1,0
2584,2006,9,,5,178,2,1,0
2585,2006,9,,5,192,2,1,0
2586,2006,9,,5,1,2,2,1
2587,2006,9,,5,44,2,2,0
2588,2006,9,,5,111,2,2,1
2589,2006,9,,5,117,2,2,0
2590,2006,9,,5,118,2,2,0
2591,2006,9,,5,116,2,2,0
2592,2006,9,,5,115,2,2,0
2593,2006,9,,5,178,2,2,1
2594,2006,9,,5,192,2,2,1
2595,2006,10,,5,193,,1,2
2596,2006,10,,5,194,,1,2
2597,2006,10,,5,195,,1,2
2598,2006,10,,5,196,,1,2
2599,2006,10,,5,197,,1,2
2600,2006,10,,5,1,,1,2
2601,2006,10,,5,198,,1,2
2602,2006,10,,5,199,,1,2
2603,2006,10,,5,159,,1,1
2604,2006,10,,5,200,,1,2
2605,2006,10,,5,201,,1,1
2606,2006,10,,5,141,,1,1
2607,2006,10,,5,202,,1,1
2608,2006,10,,5,203,,1,1
2609,2006,10,,5,204,,1,1
2610,2006,10,,5,205,,1,1
2611,2006,10,,5,143,,1,1
2612,2006,10,,5,144,,1,1
2613,2006,10,,5,206,,1,1
2614,2006,10,,5,193,,2,1
2615,2006,10,,5,194,,2,1
2616,2006,10,,5,195,,2,1
2617,2006,10,,5,196,,2,1
2618,2006,10,,5,197,,2,1
2619,2006,10,,5,1,,2,1
2620,2006,10,,5,198,,2,1
2621,2006,10,,5,199,,2,1
2622,2006,10,,5,159,,2,1
2623,2006,10,,5,200,,2,1
2624,2006,10,,5,201,,2,1
2625,2006,10,,5,141,,2,2
2626,2006,10,,5,202,,2,2
2627,2006,10,,5,203,,2,2
2628,2006,10,,5,204,,2,2
2629,2006,10,,5,205,,2,2
2630,2006,10,,5,143,,2,1
2631,2006,10,,5,144,,2,1
2632,2006,10,,5,206,,2,1
2633,2006,11,2,5,179,,1,27
2634,2006,11,2,5,207,,1,0
2635,2006,11,2,6,208,,1,0
2636,2006,11,2,6,209,,1,1
2637,2006,11,2,5,179,,2,3
2638,2006,11,2,5,207,,2,0
2639,2006,11,2,6,208,,2,6
2640,2006,11,2,6,209,,2,14
2641,2004,1,,5,1,1,,16
2642,2004,1,,5,6,1,,10
2643,2004,1,,5,14,1,,19
2644,2004,1,,5,13,1,,26
2645,2004,1,,5,34,1,,7
2646,2004,1,,5,15,1,,24
2647,2004,1,,5,19,1,,14
2648,2004,1,,5,21,1,,8
2649,2004,1,,5,185,1,,
2650,2004,1,,5,186,1,,6
2651,2004,1,,5,187,1,,
2652,2004,1,,5,175,1,,11
2653,2004,1,,5,188,1,,
2654,2004,1,,5,92,1,,
2655,2004,1,,5,151,1,,
2656,2004,1,,5,174,1,,12
2657,2004,1,,5,181,1,,
2658,2004,1,,5,91,1,,
2659,2004,1,,5,90,1,,
2660,2004,1,,5,152,1,,9
2661,2004,1,,5,31,1,,
2662,2004,1,,5,29,1,,
2663,2004,1,,5,27,1,,
2664,2004,1,,5,32,1,,
2665,2004,1,,5,28,1,,
2666,2004,1,,5,30,1,,
2667,2004,1,,5,33,1,,8
2668,2004,1,,5,35,1,,7
2669,2004,1,,5,41,1,,6
2670,2004,1,,5,38,1,,
2671,2004,1,,5,118,1,,0
2672,2004,1,,5,1,2,,0
2673,2004,1,,5,6,2,,1
2674,2004,1,,5,14,2,,1
2675,2004,1,,5,13,2,,41
2676,2004,1,,5,34,2,,0
2677,2004,1,,5,15,2,,1
2678,2004,1,,5,19,2,,1
2679,2004,1,,5,21,2,,0
2680,2004,1,,5,185,2,,
2681,2004,1,,5,186,2,,0
2682,2004,1,,5,187,2,,
2683,2004,1,,5,175,2,,0
2684,2004,1,,5,188,2,,
2685,2004,1,,5,92,2,,
2686,2004,1,,5,151,2,,
2687,2004,1,,5,174,2,,0
2688,2004,1,,5,181,2,,
2689,2004,1,,5,91,2,,
2690,2004,1,,5,90,2,,
2691,2004,1,,5,152,2,,1
2692,2004,1,,5,31,2,,
2693,2004,1,,5,29,2,,
2694,2004,1,,5,27,2,,
2695,2004,1,,5,32,2,,
2696,2004,1,,5,28,2,,
2697,2004,1,,5,30,2,,
2698,2004,1,,5,33,2,,0
2699,2004,1,,5,35,2,,1
2700,2004,1,,5,41,2,,2
2701,2004,1,,5,38,2,,
2702,2004,1,,5,118,2,,0
2703,2004,1,,5,1,4,,1
2704,2004,1,,5,6,4,,0
2705,2004,1,,5,14,4,,0
2706,2004,1,,5,13,4,,4
2707,2004,1,,5,34,4,,1
2708,2004,1,,5,15,4,,1
2709,2004,1,,5,19,4,,2
2710,2004,1,,5,21,4,,4
2711,2004,1,,5,185,4,,
2712,2004,1,,5,186,4,,0
2713,2004,1,,5,187,4,,
2714,2004,1,,5,175,4,,0
2715,2004,1,,5,188,4,,
2716,2004,1,,5,92,4,,
2717,2004,1,,5,151,4,,
2718,2004,1,,5,174,4,,0
2719,2004,1,,5,181,4,,
2720,2004,1,,5,91,4,,
2721,2004,1,,5,90,4,,
2722,2004,1,,5,152,4,,0
2723,2004,1,,5,31,4,,
2724,2004,1,,5,29,4,,
2725,2004,1,,5,27,4,,
2726,2004,1,,5,32,4,,
2727,2004,1,,5,28,4,,
2728,2004,1,,5,30,4,,
2729,2004,1,,5,33,4,,0
2730,2004,1,,5,35,4,,2
2731,2004,1,,5,41,4,,6
2732,2004,1,,5,38,4,,
2733,2004,1,,5,118,4,,0
2734,2004,1,,5,1,3,,24
2735,2004,1,,5,6,3,,18
2736,2004,1,,5,14,3,,16
2737,2004,1,,5,13,3,,70
2738,2004,1,,5,34,3,,17
2739,2004,1,,5,15,3,,12
2740,2004,1,,5,19,3,,9
2741,2004,1,,5,21,3,,23
2742,2004,1,,5,185,3,,
2743,2004,1,,5,186,3,,0
2744,2004,1,,5,187,3,,
2745,2004,1,,5,175,3,,16
2746,2004,1,,5,188,3,,
2747,2004,1,,5,92,3,,
2748,2004,1,,5,151,3,,
2749,2004,1,,5,174,3,,19
2750,2004,1,,5,181,3,,
2751,2004,1,,5,91,3,,
2752,2004,1,,5,90,3,,
2753,2004,1,,5,152,3,,20
2754,2004,1,,5,31,3,,
2755,2004,1,,5,29,3,,
2756,2004,1,,5,27,3,,
2757,2004,1,,5,32,3,,
2758,2004,1,,5,28,3,,
2759,2004,1,,5,30,3,,
2760,2004,1,,5,33,3,,8
2761,2004,1,,5,35,3,,13
2762,2004,1,,5,41,3,,34
2763,2004,1,,5,38,3,,
2764,2004,1,,5,118,3,,1
2765,2004,2,1,5,1,,1,19
2766,2004,2,1,5,6,,1,20
2767,2004,2,1,5,44,,1,22
2768,2004,2,1,5,41,,1,47
2769,2004,2,1,5,45,,1,53
2770,2004,2,1,5,34,,1,11
2771,2004,2,1,5,20,,1,22
2772,2004,2,1,5,73,,1,4
2773,2004,2,1,5,35,,1,8
2774,2004,2,1,6,48,,1,7
2775,2004,2,1,6,49,,1,6
2776,2004,2,1,6,210,,1,5
2777,2004,2,1,6,189,,1,
2778,2004,2,1,6,190,,1,7
2779,2004,2,1,6,191,,1,8
2780,2004,2,1,5,1,,2,3
2781,2004,2,1,5,6,,2,3
2782,2004,2,1,5,44,,2,7
2783,2004,2,1,5,41,,2,7
2784,2004,2,1,5,45,,2,10
2785,2004,2,1,5,34,,2,12
2786,2004,2,1,5,20,,2,4
2787,2004,2,1,5,73,,2,19
2788,2004,2,1,5,35,,2,7
2789,2004,2,1,6,48,,2,2
2790,2004,2,1,6,49,,2,3
2791,2004,2,1,6,210,,2,4
2792,2004,2,1,6,189,,2,
2793,2004,2,1,6,190,,2,2
2794,2004,2,1,6,191,,2,1
2795,2004,2,2,5,1,,1,19
2796,2004,2,2,5,6,,1,20
2797,2004,2,2,5,44,,1,22
2798,2004,2,2,5,41,,1,47
2799,2004,2,2,5,45,,1,53
2800,2004,2,2,5,34,,1,8
2801,2004,2,2,5,20,,1,23
2802,2004,2,2,5,73,,1,4
2803,2004,2,2,5,35,,1,8
2804,2004,2,2,6,48,,1,7
2805,2004,2,2,6,49,,1,6
2806,2004,2,2,6,210,,1,5
2807,2004,2,2,6,189,,1,
2808,2004,2,2,6,190,,1,7
2809,2004,2,2,6,191,,1,8
2810,2004,2,2,5,1,,2,3
2811,2004,2,2,5,6,,2,3
2812,2004,2,2,5,44,,2,7
2813,2004,2,2,5,41,,2,7
2814,2004,2,2,5,45,,2,10
2815,2004,2,2,5,34,,2,15
2816,2004,2,2,5,20,,2,3
2817,2004,2,2,5,73,,2,19
2818,2004,2,2,5,35,,2,7
2819,2004,2,2,6,48,,2,2
2820,2004,2,2,6,49,,2,3
2821,2004,2,2,6,210,,2,4
2822,2004,2,2,6,189,,2,
2823,2004,2,2,6,190,,2,2
2824,2004,2,2,6,191,,2,1
2825,2004,3,,5,1,1,,0
2826,2004,3,,5,44,1,,0
2827,2004,3,,5,21,1,,1
2828,2004,3,,5,93,1,,0
2829,2004,3,,5,176,1,,0
2830,2004,3,,5,6,1,,1
2831,2004,3,,5,41,1,,3
2832,2004,3,,5,96,1,,0
2833,2004,3,,5,98,1,,1
2834,2004,3,,5,34,1,,1
2835,2004,3,,5,1,3,,10
2836,2004,3,,5,44,3,,10
2837,2004,3,,5,21,3,,20
2838,2004,3,,5,93,3,,17
2839,2004,3,,5,176,3,,4
2840,2004,3,,5,6,3,,18
2841,2004,3,,5,41,3,,37
2842,2004,3,,5,96,3,,10
2843,2004,3,,5,98,3,,14
2844,2004,3,,5,34,3,,8
2845,2004,3,,5,1,2,,0
2846,2004,3,,5,44,2,,0
2847,2004,3,,5,21,2,,1
2848,2004,3,,5,93,2,,1
2849,2004,3,,5,176,2,,0
2850,2004,3,,5,6,2,,0
2851,2004,3,,5,41,2,,5
2852,2004,3,,5,96,2,,1
2853,2004,3,,5,98,2,,1
2854,2004,3,,5,34,2,,0
2855,2004,4,,5,1,1,,0
2856,2004,4,,5,85,1,,1
2857,2004,4,,5,45,1,,1
2858,2004,4,,5,79,1,,1
2859,2004,4,,5,80,1,,0
2860,2004,4,,5,83,1,,1
2861,2004,4,,5,86,1,,1
2862,2004,4,,5,44,1,,0
2863,2004,4,,5,118,1,,
2864,2004,4,,5,1,2,,1
2865,2004,4,,5,85,2,,0
2866,2004,4,,5,45,2,,0
2867,2004,4,,5,79,2,,0
2868,2004,4,,5,80,2,,0
2869,2004,4,,5,83,2,,0
2870,2004,4,,5,86,2,,0
2871,2004,4,,5,44,2,,0
2872,2004,4,,5,118,2,,
2873,2004,4,,5,1,3,,33
2874,2004,4,,5,85,3,,30
2875,2004,4,,5,45,3,,40
2876,2004,4,,5,79,3,,41
2877,2004,4,,5,80,3,,28
2878,2004,4,,5,83,3,,31
2879,2004,4,,5,86,3,,14
2880,2004,4,,5,44,3,,9
2881,2004,4,,5,118,3,,
2882,2004,7,,6,182,,1,8
2883,2004,7,,6,184,,1,3
2884,2004,7,,6,182,,2,6
2885,2004,7,,6,184,,2,3
2886,2004,9,,5,1,3,1,8
2887,2004,9,,5,44,3,1,4
2888,2004,9,,5,111,3,1,0
2889,2004,9,,5,117,3,1,0
2890,2004,9,,5,118,3,1,5
2891,2004,9,,5,116,3,1,4
2892,2004,9,,5,115,3,1,2
2893,2004,9,,5,178,3,1,1
2894,2004,9,,5,192,3,1,1
2895,2004,9,,5,1,3,1,7
2896,2004,9,,5,44,3,1,2
2897,2004,9,,5,111,3,1,3
2898,2004,9,,5,117,3,1,2
2899,2004,9,,5,118,3,1,2
2900,2004,9,,5,116,3,1,0
2901,2004,9,,5,115,3,1,0
2902,2004,9,,5,178,3,1,6
2903,2004,9,,5,192,3,1,0
2904,2004,9,,5,1,2,2,0
2905,2004,9,,5,44,2,2,1
2906,2004,9,,5,111,2,2,0
2907,2004,9,,5,117,2,2,0
2908,2004,9,,5,118,2,2,1
2909,2004,9,,5,116,2,2,1
2910,2004,9,,5,115,2,2,0
2911,2004,9,,5,178,2,2,0
2912,2004,9,,5,192,2,2,0
2913,2004,9,,5,1,2,2,1
2914,2004,9,,5,44,2,2,0
2915,2004,9,,5,111,2,2,1
2916,2004,9,,5,117,2,2,0
2917,2004,9,,5,118,2,2,0
2918,2004,9,,5,116,2,2,0
2919,2004,9,,5,115,2,2,0
2920,2004,9,,5,178,2,2,1
2921,2004,9,,5,192,2,2,1
2922,2004,10,,5,193,1,1,2
2923,2004,10,,5,194,1,1,2
2924,2004,10,,5,195,1,1,2
2925,2004,10,,5,196,1,1,2
2926,2004,10,,5,197,1,1,2
2927,2004,10,,5,1,1,1,2
2928,2004,10,,5,198,1,1,2
2929,2004,10,,5,199,1,1,2
2930,2004,10,,5,159,1,1,1
2931,2004,10,,5,200,1,1,2
2932,2004,10,,5,201,1,1,1
2933,2004,10,,5,141,1,1,1
2934,2004,10,,5,202,1,1,1
2935,2004,10,,5,203,1,1,1
2936,2004,10,,5,204,1,1,1
2937,2004,10,,5,205,1,1,1
2938,2004,10,,5,143,1,1,1
2939,2004,10,,5,144,1,1,1
2940,2004,10,,5,206,1,1,1
2941,2004,10,,6,211,1,1,0
2942,2004,10,,6,212,1,1,0
2943,2004,10,,5,193,1,2,1
2944,2004,10,,5,194,1,2,1
2945,2004,10,,5,195,1,2,1
2946,2004,10,,5,196,1,2,1
2947,2004,10,,5,197,1,2,1
2948,2004,10,,5,1,1,2,1
2949,2004,10,,5,198,1,2,1
2950,2004,10,,5,199,1,2,1
2951,2004,10,,5,159,1,2,1
2952,2004,10,,5,200,1,2,1
2953,2004,10,,5,201,1,2,1
2954,2004,10,,5,141,1,2,2
2955,2004,10,,5,202,1,2,2
2956,2004,10,,5,203,1,2,2
2957,2004,10,,5,204,1,2,2
2958,2004,10,,5,205,1,2,2
2959,2004,10,,5,143,1,2,1
2960,2004,10,,5,144,1,2,1
2961,2004,10,,5,206,1,2,1
2962,2004,10,,6,211,1,2,0
2963,2004,10,,6,212,1,2,0
2964,2004,11,2,5,179,,1,27
2965,2004,11,2,5,207,,1,0
2966,2004,11,2,6,208,,1,0
2967,2004,11,2,6,209,,1,1
2968,2004,11,2,5,179,,2,3
2969,2004,11,2,5,207,,2,0
2970,2004,11,2,6,208,,2,6
2971,2004,11,2,6,209,,2,14
2972,2003,1,,5,1,1,,18
2973,2003,1,,5,6,1,,12
2974,2003,1,,5,14,1,,19
2975,2003,1,,5,13,1,,25
2976,2003,1,,5,34,1,,5
2977,2003,1,,5,15,1,,24
2978,2003,1,,5,19,1,,14
2979,2003,1,,5,21,1,,7
2980,2003,1,,5,185,1,,
2981,2003,1,,5,186,1,,6
