runi_codigo,runi_anio,runi_universidad,runi_semestre,runi_nivel_educacion_superior,runi_programa,runi_categoria_registro,runi_genero,runi_num_personas
17523,2004,1,1,5,28,5,2,0
17524,2004,1,1,5,30,5,2,0
17525,2004,1,1,5,33,5,2,0
17526,2004,1,1,5,35,5,2,7
17527,2004,1,1,5,41,5,2,8
17528,2004,1,1,5,38,5,2,0
17529,2004,1,1,5,118,5,2,0
17530,2004,1,1,5,259,5,2,0
17531,2004,1,1,5,292,5,2,0
17532,2004,1,1,5,25,5,2,0
17533,2004,1,1,5,260,5,2,0
17534,2004,1,1,5,127,5,2,0
17535,2004,1,1,5,129,5,2,0
17536,2004,1,1,5,81,5,2,0
17537,2004,1,1,5,219,5,2,0
17538,2004,1,2,5,1,5,1,31
17539,2004,1,2,5,6,5,1,42
17540,2004,1,2,5,14,5,1,5
17541,2004,1,2,5,13,5,1,38
17542,2004,1,2,5,34,5,1,6
17543,2004,1,2,5,15,5,1,4
17544,2004,1,2,5,19,5,1,17
17545,2004,1,2,5,21,5,1,10
17546,2004,1,2,5,185,5,1,3
17547,2004,1,2,5,186,5,1,3
17548,2004,1,2,5,187,5,1,0
17549,2004,1,2,5,175,5,1,3
17550,2004,1,2,5,188,5,1,0
17551,2004,1,2,5,92,5,1,17
17552,2004,1,2,5,151,5,1,0
17553,2004,1,2,5,174,5,1,3
17554,2004,1,2,5,181,5,1,1
17555,2004,1,2,5,91,5,1,0
17556,2004,1,2,5,90,5,1,2
17557,2004,1,2,5,152,5,1,2
17558,2004,1,2,5,31,5,1,0
17559,2004,1,2,5,29,5,1,0
17560,2004,1,2,5,27,5,1,0
17561,2004,1,2,5,32,5,1,0
17562,2004,1,2,5,28,5,1,0
17563,2004,1,2,5,30,5,1,0
17564,2004,1,2,5,33,5,1,0
17565,2004,1,2,5,35,5,1,0
17566,2004,1,2,5,41,5,1,11
17567,2004,1,2,5,38,5,1,4
17568,2004,1,2,5,118,5,1,0
17569,2004,1,2,5,259,5,1,0
17570,2004,1,2,5,292,5,1,0
17571,2004,1,2,5,25,5,1,0
17572,2004,1,2,5,260,5,1,0
17573,2004,1,2,5,127,5,1,0
17574,2004,1,2,5,129,5,1,0
17575,2004,1,2,5,81,5,1,0
17576,2004,1,2,5,219,5,1,0
17577,2004,1,2,5,1,5,2,20
17578,2004,1,2,5,6,5,2,38
17579,2004,1,2,5,14,5,2,12
17580,2004,1,2,5,13,5,2,27
17581,2004,1,2,5,34,5,2,11
17582,2004,1,2,5,15,5,2,3
17583,2004,1,2,5,19,5,2,2
17584,2004,1,2,5,21,5,2,0
17585,2004,1,2,5,185,5,2,1
17586,2004,1,2,5,186,5,2,3
17587,2004,1,2,5,187,5,2,1
17588,2004,1,2,5,175,5,2,1
17589,2004,1,2,5,188,5,2,1
17590,2004,1,2,5,92,5,2,4
17591,2004,1,2,5,151,5,2,0
17592,2004,1,2,5,174,5,2,13
17593,2004,1,2,5,181,5,2,0
17594,2004,1,2,5,91,5,2,0
17595,2004,1,2,5,90,5,2,0
17596,2004,1,2,5,152,5,2,10
17597,2004,1,2,5,31,5,2,0
17598,2004,1,2,5,29,5,2,0
17599,2004,1,2,5,27,5,2,0
17600,2004,1,2,5,32,5,2,0
17601,2004,1,2,5,28,5,2,0
17602,2004,1,2,5,30,5,2,0
17603,2004,1,2,5,33,5,2,0
17604,2004,1,2,5,35,5,2,10
17605,2004,1,2,5,41,5,2,6
17606,2004,1,2,5,38,5,2,5
17607,2004,1,2,5,118,5,2,0
17608,2004,1,2,5,259,5,2,0
17609,2004,1,2,5,292,5,2,0
17610,2004,1,2,5,25,5,2,0
17611,2004,1,2,5,260,5,2,0
17612,2004,1,2,5,127,5,2,0
17613,2004,1,2,5,129,5,2,0
17614,2004,1,2,5,81,5,2,0
17615,2004,1,2,5,219,5,2,0
17616,2004,2,1,5,1,1,1,22
17617,2004,2,1,5,6,1,1,19
17618,2004,2,1,5,44,1,1,103
17619,2004,2,1,5,41,1,1,99
17620,2004,2,1,5,45,1,1,70
17621,2004,2,1,5,34,1,1,9
17622,2004,2,1,5,20,1,1,44
17623,2004,2,1,5,73,1,1,4
17624,2004,2,1,5,35,1,1,8
17625,2004,2,1,6,48,1,1,0
17626,2004,2,1,6,49,1,1,13
17627,2004,2,1,6,210,1,1,0
17628,2004,2,1,6,189,1,1,0
17629,2004,2,1,6,190,1,1,10
17630,2004,2,1,6,191,1,1,
17631,2004,2,1,5,1,1,2,41
17632,2004,2,1,5,6,1,2,53
17633,2004,2,1,5,44,1,2,37
17634,2004,2,1,5,41,1,2,112
17635,2004,2,1,5,45,1,2,46
17636,2004,2,1,5,34,1,2,70
17637,2004,2,1,5,20,1,2,19
17638,2004,2,1,5,73,1,2,68
17639,2004,2,1,5,35,1,2,20
17640,2004,2,1,6,48,1,2,0
17641,2004,2,1,6,49,1,2,15
17642,2004,2,1,6,210,1,2,0
17643,2004,2,1,6,189,1,2,0
17644,2004,2,1,6,190,1,2,7
17645,2004,2,1,6,191,1,2,
17646,2004,2,2,5,1,1,1,12
17647,2004,2,2,5,6,1,1,16
17648,2004,2,2,5,44,1,1,25
17649,2004,2,2,5,41,1,1,86
17650,2004,2,2,5,45,1,1,53
17651,2004,2,2,5,34,1,1,10
17652,2004,2,2,5,20,1,1,36
17653,2004,2,2,5,73,1,1,2
17654,2004,2,2,5,35,1,1,2
17655,2004,2,2,6,48,1,1,12
17656,2004,2,2,6,49,1,1,0
17657,2004,2,2,6,210,1,1,3
17658,2004,2,2,6,189,1,1,10
17659,2004,2,2,6,190,1,1,0
17660,2004,2,2,6,191,1,1,
17661,2004,2,2,5,1,1,2,14
17662,2004,2,2,5,6,1,2,32
17663,2004,2,2,5,44,1,2,16
17664,2004,2,2,5,41,1,2,76
17665,2004,2,2,5,45,1,2,23
17666,2004,2,2,5,34,1,2,41
17667,2004,2,2,5,20,1,2,6
17668,2004,2,2,5,73,1,2,49
17669,2004,2,2,5,35,1,2,4
17670,2004,2,2,6,48,1,2,19
17671,2004,2,2,6,49,1,2,0
17672,2004,2,2,6,210,1,2,22
17673,2004,2,2,6,189,1,2,5
17674,2004,2,2,6,190,1,2,0
17675,2004,2,2,6,191,1,2,
17676,2004,2,1,5,1,2,1,11
17677,2004,2,1,5,6,2,1,9
17678,2004,2,1,5,44,2,1,44
17679,2004,2,1,5,41,2,1,51
17680,2004,2,1,5,45,2,1,32
17681,2004,2,1,5,34,2,1,4
17682,2004,2,1,5,20,2,1,22
17683,2004,2,1,5,73,2,1,3
17684,2004,2,1,5,35,2,1,6
17685,2004,2,1,6,48,2,1,0
17686,2004,2,1,6,49,2,1,12
17687,2004,2,1,6,210,2,1,0
17688,2004,2,1,6,189,2,1,0
17689,2004,2,1,6,190,2,1,9
17690,2004,2,1,6,191,2,1,
17691,2004,2,1,5,1,2,2,16
17692,2004,2,1,5,6,2,2,25
17693,2004,2,1,5,44,2,2,14
17694,2004,2,1,5,41,2,2,82
17695,2004,2,1,5,45,2,2,24
17696,2004,2,1,5,34,2,2,33
17697,2004,2,1,5,20,2,2,12
17698,2004,2,1,5,73,2,2,49
17699,2004,2,1,5,35,2,2,12
17700,2004,2,1,6,48,2,2,0
17701,2004,2,1,6,49,2,2,15
17702,2004,2,1,6,210,2,2,0
17703,2004,2,1,6,189,2,2,0
17704,2004,2,1,6,190,2,2,6
17705,2004,2,1,6,191,2,2,
17706,2004,2,2,5,1,2,1,7
17707,2004,2,2,5,6,2,1,8
17708,2004,2,2,5,44,2,1,9
17709,2004,2,2,5,41,2,1,58
17710,2004,2,2,5,45,2,1,19
17711,2004,2,2,5,34,2,1,2
17712,2004,2,2,5,20,2,1,18
17713,2004,2,2,5,73,2,1,1
17714,2004,2,2,5,35,2,1,0
17715,2004,2,2,6,48,2,1,12
17716,2004,2,2,6,49,2,1,0
17717,2004,2,2,6,210,2,1,3
17718,2004,2,2,6,189,2,1,10
17719,2004,2,2,6,190,2,1,0
17720,2004,2,2,6,191,2,1,
17721,2004,2,2,5,1,2,2,8
17722,2004,2,2,5,6,2,2,17
17723,2004,2,2,5,44,2,2,4
17724,2004,2,2,5,41,2,2,46
17725,2004,2,2,5,45,2,2,5
17726,2004,2,2,5,34,2,2,25
17727,2004,2,2,5,20,2,2,4
17728,2004,2,2,5,73,2,2,27
17729,2004,2,2,5,35,2,2,1
17730,2004,2,2,6,48,2,2,18
17731,2004,2,2,6,49,2,2,0
17732,2004,2,2,6,210,2,2,20
17733,2004,2,2,6,189,2,2,5
17734,2004,2,2,6,190,2,2,0
17735,2004,2,2,6,191,2,2,
17736,2004,2,1,5,1,3,,152
17737,2004,2,1,5,6,3,,192
17738,2004,2,1,5,44,3,,400
17739,2004,2,1,5,41,3,,586
17740,2004,2,1,5,45,3,,312
17741,2004,2,1,5,34,3,,250
17742,2004,2,1,5,20,3,,215
17743,2004,2,1,5,73,3,,253
17744,2004,2,1,5,35,3,,77
17745,2004,2,1,6,48,3,,29
17746,2004,2,1,6,49,3,,27
17747,2004,2,1,6,210,3,,0
17748,2004,2,1,6,189,3,,25
17749,2004,2,1,6,190,3,,0
17750,2004,2,1,6,191,3,,
17751,2004,2,2,5,1,3,,137
17752,2004,2,2,5,6,3,,193
17753,2004,2,2,5,44,3,,402
17754,2004,2,2,5,41,3,,577
17755,2004,2,2,5,45,3,,341
17756,2004,2,2,5,34,3,,259
17757,2004,2,2,5,20,3,,228
17758,2004,2,2,5,73,3,,270
17759,2004,2,2,5,35,3,,87
17760,2004,2,2,6,48,3,,29
17761,2004,2,2,6,49,3,,0
17762,2004,2,2,6,210,3,,0
17763,2004,2,2,6,189,3,,0
17764,2004,2,2,6,190,3,,0
17765,2004,2,2,6,191,3,,
17766,2004,2,,5,1,4,1,19
17767,2004,2,,5,6,4,1,9
17768,2004,2,,5,44,4,1,38
17769,2004,2,,5,41,4,1,36
17770,2004,2,,5,45,4,1,27
17771,2004,2,,5,34,4,1,2
17772,2004,2,,5,20,4,1,32
17773,2004,2,,5,73,4,1,1
17774,2004,2,,5,35,4,1,10
17775,2004,2,,6,48,4,1,6
17776,2004,2,,6,49,4,1,7
17777,2004,2,,6,210,4,1,7
17778,2004,2,,6,189,4,1,
17779,2004,2,,6,190,4,1,8
17780,2004,2,,6,191,4,1,6
17781,2004,2,,5,1,4,2,29
17782,2004,2,,5,6,4,2,18
17783,2004,2,,5,44,4,2,30
17784,2004,2,,5,41,4,2,46
17785,2004,2,,5,45,4,2,26
17786,2004,2,,5,34,4,2,30
17787,2004,2,,5,20,4,2,13
17788,2004,2,,5,73,4,2,55
17789,2004,2,,5,35,4,2,1
17790,2004,2,,6,48,4,2,25
17791,2004,2,,6,49,4,2,9
17792,2004,2,,6,210,4,2,9
17793,2004,2,,6,189,4,2,
17794,2004,2,,6,190,4,2,7
17795,2004,2,,6,191,4,2,9
17796,2004,2,,5,1,5,1,17
17797,2004,2,,5,6,5,1,3
17798,2004,2,,5,44,5,1,34
17799,2004,2,,5,41,5,1,23
17800,2004,2,,5,45,5,1,22
17801,2004,2,,5,34,5,1,1
17802,2004,2,,5,20,5,1,28
17803,2004,2,,5,73,5,1,1
17804,2004,2,,5,35,5,1,8
17805,2004,2,,6,48,5,1,6
17806,2004,2,,6,49,5,1,0
17807,2004,2,,6,210,5,1,4
17808,2004,2,,6,189,5,1,
17809,2004,2,,6,190,5,1,1
17810,2004,2,,6,191,5,1,1
17811,2004,2,,5,1,5,2,27
17812,2004,2,,5,6,5,2,6
17813,2004,2,,5,44,5,2,24
17814,2004,2,,5,41,5,2,31
17815,2004,2,,5,45,5,2,21
17816,2004,2,,5,34,5,2,25
17817,2004,2,,5,20,5,2,8
17818,2004,2,,5,73,5,2,46
17819,2004,2,,5,35,5,2,0
17820,2004,2,,6,48,5,2,22
17821,2004,2,,6,49,5,2,1
17822,2004,2,,6,210,5,2,4
17823,2004,2,,6,189,5,2,
17824,2004,2,,6,190,5,2,3
17825,2004,2,,6,191,5,2,5
17826,2004,3,1,5,1,1,1,1
17827,2004,3,1,5,44,1,1,3
17828,2004,3,1,5,21,1,1,23
17829,2004,3,1,5,93,1,1,9
17830,2004,3,1,5,176,1,1,0
17831,2004,3,1,5,6,1,1,2
17832,2004,3,1,5,41,1,1,25
17833,2004,3,1,5,96,1,1,12
17834,2004,3,1,5,98,1,1,7
17835,2004,3,1,5,34,1,1,1
17836,2004,3,1,5,1,1,2,1
17837,2004,3,1,5,44,1,2,1
17838,2004,3,1,5,21,1,2,4
17839,2004,3,1,5,93,1,2,9
17840,2004,3,1,5,176,1,2,3
17841,2004,3,1,5,6,1,2,11
17842,2004,3,1,5,41,1,2,38
17843,2004,3,1,5,96,1,2,2
17844,2004,3,1,5,98,1,2,22
17845,2004,3,1,5,34,1,2,2
17846,2004,3,2,5,1,1,1,1
17847,2004,3,2,5,44,1,1,2
17848,2004,3,2,5,21,1,1,19
17849,2004,3,2,5,93,1,1,8
17850,2004,3,2,5,176,1,1,0
17851,2004,3,2,5,6,1,1,5
17852,2004,3,2,5,41,1,1,18
17853,2004,3,2,5,96,1,1,20
17854,2004,3,2,5,98,1,1,7
17855,2004,3,2,5,34,1,1,0
17856,2004,3,2,5,1,1,2,2
17857,2004,3,2,5,44,1,2,1
17858,2004,3,2,5,21,1,2,3
17859,2004,3,2,5,93,1,2,6
17860,2004,3,2,5,176,1,2,2
17861,2004,3,2,5,6,1,2,10
17862,2004,3,2,5,41,1,2,11
17863,2004,3,2,5,96,1,2,1
17864,2004,3,2,5,98,1,2,15
17865,2004,3,2,5,34,1,2,2
17866,2004,3,1,5,1,2,1,0
17867,2004,3,1,5,44,2,1,0
17868,2004,3,1,5,21,2,1,18
17869,2004,3,1,5,93,2,1,3
17870,2004,3,1,5,176,2,1,0
17871,2004,3,1,5,6,2,1,1
17872,2004,3,1,5,41,2,1,23
17873,2004,3,1,5,96,2,1,7
17874,2004,3,1,5,98,2,1,5
17875,2004,3,1,5,34,2,1,0
17876,2004,3,1,5,1,2,2,0
17877,2004,3,1,5,44,2,2,0
17878,2004,3,1,5,21,2,2,3
17879,2004,3,1,5,93,2,2,7
17880,2004,3,1,5,176,2,2,0
17881,2004,3,1,5,6,2,2,7
17882,2004,3,1,5,41,2,2,33
17883,2004,3,1,5,96,2,2,1
17884,2004,3,1,5,98,2,2,18
17885,2004,3,1,5,34,2,2,0
17886,2004,3,2,5,1,2,1,0
17887,2004,3,2,5,44,2,1,0
17888,2004,3,2,5,21,2,1,18
17889,2004,3,2,5,93,2,1,5
17890,2004,3,2,5,176,2,1,0
17891,2004,3,2,5,6,2,1,4
17892,2004,3,2,5,41,2,1,15
17893,2004,3,2,5,96,2,1,15
17894,2004,3,2,5,98,2,1,3
17895,2004,3,2,5,34,2,1,0
17896,2004,3,2,5,1,2,2,0
17897,2004,3,2,5,44,2,2,0
17898,2004,3,2,5,21,2,2,2
17899,2004,3,2,5,93,2,2,3
17900,2004,3,2,5,176,2,2,0
17901,2004,3,2,5,6,2,2,8
17902,2004,3,2,5,41,2,2,9
17903,2004,3,2,5,96,2,2,0
17904,2004,3,2,5,98,2,2,12
17905,2004,3,2,5,34,2,2,0
17906,2004,3,1,5,1,3,1,9
17907,2004,3,1,5,44,3,1,7
17908,2004,3,1,5,21,3,1,74
17909,2004,3,1,5,93,3,1,24
17910,2004,3,1,5,176,3,1,5
17911,2004,3,1,5,6,3,1,25
17912,2004,3,1,5,41,3,1,54
17913,2004,3,1,5,96,3,1,36
17914,2004,3,1,5,98,3,1,10
17915,2004,3,1,5,34,3,1,3
17916,2004,3,1,5,1,3,2,19
17917,2004,3,1,5,44,3,2,9
17918,2004,3,1,5,21,3,2,7
17919,2004,3,1,5,93,3,2,16
17920,2004,3,1,5,176,3,2,7
17921,2004,3,1,5,6,3,2,103
17922,2004,3,1,5,41,3,2,72
17923,2004,3,1,5,96,3,2,2
17924,2004,3,1,5,98,3,2,29
17925,2004,3,1,5,34,3,2,35
17926,2004,3,2,5,1,3,1,6
17927,2004,3,2,5,44,3,1,10
17928,2004,3,2,5,21,3,1,73
17929,2004,3,2,5,93,3,1,31
17930,2004,3,2,5,176,3,1,4
17931,2004,3,2,5,6,3,1,36
17932,2004,3,2,5,41,3,1,66
17933,2004,3,2,5,96,3,1,53
17934,2004,3,2,5,98,3,1,11
17935,2004,3,2,5,34,3,1,2
17936,2004,3,2,5,1,3,2,7
17937,2004,3,2,5,44,3,2,10
17938,2004,3,2,5,21,3,2,9
17939,2004,3,2,5,93,3,2,19
17940,2004,3,2,5,176,3,2,6
17941,2004,3,2,5,6,3,2,86
17942,2004,3,2,5,41,3,2,77
17943,2004,3,2,5,96,3,2,1
17944,2004,3,2,5,98,3,2,38
17945,2004,3,2,5,34,3,2,24
17946,2004,3,,5,1,4,1,7
17947,2004,3,,5,44,4,1,2
17948,2004,3,,5,21,4,1,15
17949,2004,3,,5,93,4,1,4
17950,2004,3,,5,176,4,1,0
17951,2004,3,,5,6,4,1,15
17952,2004,3,,5,41,4,1,16
17953,2004,3,,5,96,4,1,0
17954,2004,3,,5,98,4,1,0
17955,2004,3,,5,34,4,1,3
17956,2004,3,,5,1,4,2,8
17957,2004,3,,5,44,4,2,0
17958,2004,3,,5,21,4,2,2
17959,2004,3,,5,93,4,2,3
17960,2004,3,,5,176,4,2,0
17961,2004,3,,5,6,4,2,56
17962,2004,3,,5,41,4,2,11
17963,2004,3,,5,96,4,2,0
17964,2004,3,,5,98,4,2,4
17965,2004,3,,5,34,4,2,8
17966,2004,3,1,5,1,5,1,0
17967,2004,3,1,5,44,5,1,6
17968,2004,3,1,5,21,5,1,5
17969,2004,3,1,5,93,5,1,2
17970,2004,3,1,5,176,5,1,3
17971,2004,3,1,5,6,5,1,2
17972,2004,3,1,5,41,5,1,1
17973,2004,3,1,5,96,5,1,0
17974,2004,3,1,5,98,5,1,1
17975,2004,3,1,5,34,5,1,1
17976,2004,3,1,5,1,5,2,2
17977,2004,3,1,5,44,5,2,6
17978,2004,3,1,5,21,5,2,0
17979,2004,3,1,5,93,5,2,2
17980,2004,3,1,5,176,5,2,3
17981,2004,3,1,5,6,5,2,31
17982,2004,3,1,5,41,5,2,0
17983,2004,3,1,5,96,5,2,0
17984,2004,3,1,5,98,5,2,0
17985,2004,3,1,5,34,5,2,3
17986,2004,3,2,5,1,5,1,3
17987,2004,3,2,5,44,5,1,0
17988,2004,3,2,5,21,5,1,0
17989,2004,3,2,5,93,5,1,1
17990,2004,3,2,5,176,5,1,0
17991,2004,3,2,5,6,5,1,0
17992,2004,3,2,5,41,5,1,3
17993,2004,3,2,5,96,5,1,0
17994,2004,3,2,5,98,5,1,0
17995,2004,3,2,5,34,5,1,0
17996,2004,3,2,5,1,5,2,10
17997,2004,3,2,5,44,5,2,0
17998,2004,3,2,5,21,5,2,0
17999,2004,3,2,5,93,5,2,0
18000,2004,3,2,5,176,5,2,1
18001,2004,3,2,5,6,5,2,1
18002,2004,3,2,5,41,5,2,4
18003,2004,3,2,5,96,5,2,0
18004,2004,3,2,5,98,5,2,0
18005,2004,3,2,5,34,5,2,0
18006,2004,4,1,5,1,1,1,0
18007,2004,4,1,5,85,1,1,43
18008,2004,4,1,5,45,1,1,47
18009,2004,4,1,5,79,1,1,15
18010,2004,4,1,5,80,1,1,10
18011,2004,4,1,5,83,1,1,12
18012,2004,4,1,5,86,1,1,35
18013,2004,4,1,5,44,1,1,34
18014,2004,4,1,5,118,1,1,
18015,2004,4,1,5,1,1,2,0
18016,2004,4,1,5,85,1,2,26
18017,2004,4,1,5,45,1,2,25
18018,2004,4,1,5,79,1,2,38
18019,2004,4,1,5,80,1,2,24
18020,2004,4,1,5,83,1,2,17
18021,2004,4,1,5,86,1,2,58
18022,2004,4,1,5,44,1,2,10
18023,2004,4,1,5,118,1,2,
18024,2004,4,2,5,1,1,1,3
18025,2004,4,2,5,85,1,1,20
18026,2004,4,2,5,45,1,1,30
18027,2004,4,2,5,79,1,1,5
18028,2004,4,2,5,80,1,1,4
18029,2004,4,2,5,83,1,1,4
18030,2004,4,2,5,86,1,1,24
18031,2004,4,2,5,44,1,1,17
18032,2004,4,2,5,118,1,1,
18033,2004,4,2,5,1,1,2,3
18034,2004,4,2,5,85,1,2,23
18035,2004,4,2,5,45,1,2,24
18036,2004,4,2,5,79,1,2,20
18037,2004,4,2,5,80,1,2,15
18038,2004,4,2,5,83,1,2,16
18039,2004,4,2,5,86,1,2,24
18040,2004,4,2,5,44,1,2,8
18041,2004,4,2,5,118,1,2,
18042,2004,4,1,5,1,2,1,5
18043,2004,4,1,5,85,2,1,37
18044,2004,4,1,5,45,2,1,44
18045,2004,4,1,5,79,2,1,15
18046,2004,4,1,5,80,2,1,5
18047,2004,4,1,5,83,2,1,11
18048,2004,4,1,5,86,2,1,32
18049,2004,4,1,5,44,2,1,29
18050,2004,4,1,5,118,2,1,
18051,2004,4,1,5,1,2,2,2
18052,2004,4,1,5,85,2,2,26
18053,2004,4,1,5,45,2,2,21
18054,2004,4,1,5,79,2,2,34
18055,2004,4,1,5,80,2,2,18
18056,2004,4,1,5,83,2,2,12
18057,2004,4,1,5,86,2,2,48
18058,2004,4,1,5,44,2,2,7
18059,2004,4,1,5,118,2,2,
18060,2004,4,2,5,1,2,1,3
18061,2004,4,2,5,85,2,1,20
18062,2004,4,2,5,45,2,1,25
18063,2004,4,2,5,79,2,1,4
18064,2004,4,2,5,80,2,1,4
18065,2004,4,2,5,83,2,1,4
18066,2004,4,2,5,86,2,1,24
18067,2004,4,2,5,44,2,1,14
18068,2004,4,2,5,118,2,1,
18069,2004,4,2,5,1,2,2,3
18070,2004,4,2,5,85,2,2,23
18071,2004,4,2,5,45,2,2,19
18072,2004,4,2,5,79,2,2,16
18073,2004,4,2,5,80,2,2,15
18074,2004,4,2,5,83,2,2,13
18075,2004,4,2,5,86,2,2,24
18076,2004,4,2,5,44,2,2,8
18077,2004,4,2,5,118,2,2,
18078,2004,4,1,5,1,3,1,45
18079,2004,4,1,5,85,3,1,207
18080,2004,4,1,5,45,3,1,221
18081,2004,4,1,5,79,3,1,74
18082,2004,4,1,5,80,3,1,46
18083,2004,4,1,5,83,3,1,78
18084,2004,4,1,5,86,3,1,77
18085,2004,4,1,5,44,3,1,41
18086,2004,4,1,5,118,3,1,
18087,2004,4,1,5,1,3,2,34
18088,2004,4,1,5,85,3,2,165
18089,2004,4,1,5,45,3,2,130
18090,2004,4,1,5,79,3,2,219
18091,2004,4,1,5,80,3,2,171
18092,2004,4,1,5,83,3,2,123
18093,2004,4,1,5,86,3,2,124
18094,2004,4,1,5,44,3,2,18
18095,2004,4,1,5,118,3,2,
18096,2004,4,2,5,1,3,1,44
18097,2004,4,2,5,85,3,1,179
18098,2004,4,2,5,45,3,1,207
18099,2004,4,2,5,79,3,1,58
18100,2004,4,2,5,80,3,1,48
18101,2004,4,2,5,83,3,1,67
18102,2004,4,2,5,86,3,1,88
18103,2004,4,2,5,44,3,1,50
18104,2004,4,2,5,118,3,1,
18105,2004,4,2,5,1,3,2,32
18106,2004,4,2,5,85,3,2,157
18107,2004,4,2,5,45,3,2,134
18108,2004,4,2,5,79,3,2,190
18109,2004,4,2,5,80,3,2,166
18110,2004,4,2,5,83,3,2,123
18111,2004,4,2,5,86,3,2,140
18112,2004,4,2,5,44,3,2,20
18113,2004,4,2,5,118,3,2,
18114,2004,4,,5,1,4,1,5
18115,2004,4,,5,85,4,1,15
18116,2004,4,,5,45,4,1,30
18117,2004,4,,5,79,4,1,9
18118,2004,4,,5,80,4,1,9
18119,2004,4,,5,83,4,1,8
18120,2004,4,,5,86,4,1,
18121,2004,4,,5,44,4,1,
18122,2004,4,,5,118,4,1,
18123,2004,4,,5,1,4,2,4
18124,2004,4,,5,85,4,2,10
18125,2004,4,,5,45,4,2,11
18126,2004,4,,5,79,4,2,46
18127,2004,4,,5,80,4,2,24
18128,2004,4,,5,83,4,2,14
18129,2004,4,,5,86,4,2,
18130,2004,4,,5,44,4,2,
18131,2004,4,,5,118,4,2,
18132,2004,4,,5,1,5,1,5
18133,2004,4,,5,85,5,1,10
18134,2004,4,,5,45,5,1,15
18135,2004,4,,5,79,5,1,8
18136,2004,4,,5,80,5,1,1
18137,2004,4,,5,83,5,1,1
18138,2004,4,,5,86,5,1,
18139,2004,4,,5,44,5,1,
18140,2004,4,,5,118,5,1,5
18141,2004,4,,5,1,5,2,4
18142,2004,4,,5,85,5,2,4
18143,2004,4,,5,45,5,2,6
18144,2004,4,,5,79,5,2,21
18145,2004,4,,5,80,5,2,9
18146,2004,4,,5,83,5,2,3
18147,2004,4,,5,86,5,2,
18148,2004,4,,5,44,5,2,
18149,2004,4,,5,118,5,2,0
18150,2004,5,1,5,1,1,1,17
18151,2004,5,1,5,44,1,1,36
18152,2004,5,1,5,234,1,1,14
18153,2004,5,1,5,293,1,1,7
18154,2004,5,1,5,46,1,1,14
18155,2004,5,1,5,299,1,1,0
18156,2004,5,1,5,233,1,1,3
18157,2004,5,1,5,1,1,2,39
18158,2004,5,1,5,44,1,2,29
18159,2004,5,1,5,234,1,2,2
18160,2004,5,1,5,293,1,2,16
18161,2004,5,1,5,46,1,2,12
18162,2004,5,1,5,299,1,2,8
18163,2004,5,1,5,233,1,2,16
18164,2004,5,2,5,1,1,1,12
18165,2004,5,2,5,44,1,1,19
18166,2004,5,2,5,234,1,1,14
18167,2004,5,2,5,293,1,1,9
18168,2004,5,2,5,46,1,1,12
18169,2004,5,2,5,299,1,1,0
18170,2004,5,2,5,233,1,1,12
18171,2004,5,2,5,1,1,2,34
18172,2004,5,2,5,44,1,2,21
18173,2004,5,2,5,234,1,2,1
18174,2004,5,2,5,293,1,2,17
18175,2004,5,2,5,46,1,2,11
18176,2004,5,2,5,299,1,2,13
18177,2004,5,2,5,233,1,2,20
18178,2004,5,1,5,1,3,,365
18179,2004,5,1,5,44,3,,189
18180,2004,5,1,5,234,3,,34
18181,2004,5,1,5,293,3,,71
18182,2004,5,1,5,46,3,,82
18183,2004,5,1,5,299,3,,0
18184,2004,5,1,5,233,3,,20
18185,2004,5,2,5,1,3,,346
18186,2004,5,2,5,44,3,,145
18187,2004,5,2,5,234,3,,40
18188,2004,5,2,5,293,3,,70
18189,2004,5,2,5,46,3,,95
18190,2004,5,2,5,299,3,,16
18191,2004,5,2,5,233,3,,48
18192,2004,5,1,5,1,4,,31
18193,2004,5,1,5,44,4,,18
18194,2004,5,1,5,234,4,,0
18195,2004,5,1,5,293,4,,2
18196,2004,5,1,5,46,4,,4
18197,2004,5,1,5,299,4,,0
18198,2004,5,1,5,233,4,,0
18199,2004,5,2,5,1,4,,28
18200,2004,5,2,5,44,4,,21
18201,2004,5,2,5,234,4,,5
18202,2004,5,2,5,293,4,,11
18203,2004,5,2,5,46,4,,1
18204,2004,5,2,5,299,4,,0
18205,2004,5,2,5,233,4,,0
18206,2004,5,1,5,1,5,,23
18207,2004,5,1,5,44,5,,30
18208,2004,5,1,5,234,5,,7
18209,2004,5,1,5,293,5,,5
18210,2004,5,1,5,46,5,,0
18211,2004,5,1,5,299,5,,0
18212,2004,5,1,5,233,5,,0
18213,2004,5,2,5,1,5,,51
18214,2004,5,2,5,44,5,,47
18215,2004,5,2,5,234,5,,6
18216,2004,5,2,5,293,5,,12
18217,2004,5,2,5,46,5,,10
18218,2004,5,2,5,299,5,,0
18219,2004,5,2,5,233,5,,0
18220,2004,7,,6,182,4,1,4
18221,2004,7,,6,184,4,1,8
18222,2004,7,,6,182,4,2,17
18223,2004,7,,6,184,4,2,5
18224,2004,7,,6,182,5,1,21
18225,2004,7,,6,184,5,1,7
18226,2004,7,,6,182,5,2,35
18227,2004,7,,6,184,5,2,10
18228,2004,9,1,5,1,1,1,19
18229,2004,9,1,5,44,1,1,19
18230,2004,9,1,5,111,1,1,4
