educ_codigo,educ_municipio,educ_anio,educ_nivel_educativo,educ_tipo_institucion,educ_grado,educ_area,educ_num_matriculas
1639,41306,2009,2,2,,1,2
1640,41319,2009,2,2,,1,0
1641,41349,2009,2,2,,1,0
1642,41357,2009,2,2,,1,0
1643,41359,2009,2,2,,1,0
1644,41378,2009,2,2,,1,0
1645,41396,2009,2,2,,1,34
1646,41483,2009,2,2,,1,0
1647,41001,2009,2,2,,1,0
1648,41503,2009,2,2,,1,0
1649,41518,2009,2,2,,1,0
1650,41524,2009,2,2,,1,0
1651,41530,2009,2,2,,1,0
1652,41548,2009,2,2,,1,0
1653,41551,2009,2,2,,1,15
1654,41615,2009,2,2,,1,0
1655,41660,2009,2,2,,1,0
1656,41668,2009,2,2,,1,42
1657,41676,2009,2,2,,1,0
1658,41770,2009,2,2,,1,0
1659,41791,2009,2,2,,1,0
1660,41799,2009,2,2,,1,0
1661,41801,2009,2,2,,1,0
1662,41797,2009,2,2,,1,0
1663,41807,2009,2,2,,1,0
1664,41872,2009,2,2,,1,0
1665,41885,2009,2,2,,1,0
1666,41006,2009,2,2,,2,0
1667,41013,2009,2,2,,2,0
1668,41016,2009,2,2,,2,0
1669,41020,2009,2,2,,2,0
1670,41026,2009,2,2,,2,0
1671,41078,2009,2,2,,2,0
1672,41132,2009,2,2,,2,0
1673,41206,2009,2,2,,2,0
1674,41244,2009,2,2,,2,0
1675,41298,2009,2,2,,2,0
1676,41306,2009,2,2,,2,0
1677,41319,2009,2,2,,2,0
1678,41349,2009,2,2,,2,0
1679,41357,2009,2,2,,2,0
1680,41359,2009,2,2,,2,0
1681,41378,2009,2,2,,2,0
1682,41396,2009,2,2,,2,0
1683,41483,2009,2,2,,2,0
1684,41001,2009,2,2,,2,0
1685,41503,2009,2,2,,2,0
1686,41518,2009,2,2,,2,0
1687,41524,2009,2,2,,2,0
1688,41530,2009,2,2,,2,0
1689,41548,2009,2,2,,2,0
1690,41551,2009,2,2,,2,0
1691,41615,2009,2,2,,2,0
1692,41660,2009,2,2,,2,0
1693,41668,2009,2,2,,2,0
1694,41676,2009,2,2,,2,0
1695,41770,2009,2,2,,2,0
1696,41791,2009,2,2,,2,0
1697,41799,2009,2,2,,2,0
1698,41801,2009,2,2,,2,0
1699,41797,2009,2,2,,2,0
1700,41807,2009,2,2,,2,0
1701,41872,2009,2,2,,2,0
1702,41885,2009,2,2,,2,0
1703,41006,2009,3,1,,1,70
1704,41013,2009,3,1,,1,145
1705,41016,2009,3,1,,1,142
1706,41020,2009,3,1,,1,230
1707,41026,2009,3,1,,1,0
1708,41078,2009,3,1,,1,0
1709,41132,2009,3,1,,1,288
1710,41206,2009,3,1,,1,37
1711,41244,2009,3,1,,1,0
1712,41298,2009,3,1,,1,545
1713,41306,2009,3,1,,1,268
1714,41319,2009,3,1,,1,147
1715,41349,2009,3,1,,1,92
1716,41357,2009,3,1,,1,0
1717,41359,2009,3,1,,1,55
1718,41378,2009,3,1,,1,80
1719,41396,2009,3,1,,1,479
1720,41483,2009,3,1,,1,0
1721,41001,2009,3,1,,1,2164
1722,41503,2009,3,1,,1,100
1723,41518,2009,3,1,,1,64
1724,41524,2009,3,1,,1,92
1725,41530,2009,3,1,,1,100
1726,41548,2009,3,1,,1,0
1727,41551,2009,3,1,,1,736
1728,41615,2009,3,1,,1,46
1729,41660,2009,3,1,,1,111
1730,41668,2009,3,1,,1,405
1731,41676,2009,3,1,,1,117
1732,41770,2009,3,1,,1,84
1733,41791,2009,3,1,,1,119
1734,41799,2009,3,1,,1,36
1735,41801,2009,3,1,,1,40
1736,41797,2009,3,1,,1,105
1737,41807,2009,3,1,,1,122
1738,41872,2009,3,1,,1,21
1739,41885,2009,3,1,,1,60
1740,41006,2009,3,1,,2,120
1741,41013,2009,3,1,,2,25
1742,41016,2009,3,1,,2,167
1743,41020,2009,3,1,,2,233
1744,41026,2009,3,1,,2,0
1745,41078,2009,3,1,,2,73
1746,41132,2009,3,1,,2,0
1747,41206,2009,3,1,,2,0
1748,41244,2009,3,1,,2,0
1749,41298,2009,3,1,,2,319
1750,41306,2009,3,1,,2,137
1751,41319,2009,3,1,,2,120
1752,41349,2009,3,1,,2,0
1753,41357,2009,3,1,,2,96
1754,41359,2009,3,1,,2,484
1755,41378,2009,3,1,,2,0
1756,41396,2009,3,1,,2,230
1757,41483,2009,3,1,,2,0
1758,41001,2009,3,1,,2,140
1759,41503,2009,3,1,,2,0
1760,41518,2009,3,1,,2,0
1761,41524,2009,3,1,,2,83
1762,41530,2009,3,1,,2,47
1763,41548,2009,3,1,,2,174
1764,41551,2009,3,1,,2,293
1765,41615,2009,3,1,,2,158
1766,41660,2009,3,1,,2,0
1767,41668,2009,3,1,,2,166
1768,41676,2009,3,1,,2,0
1769,41770,2009,3,1,,2,147
1770,41791,2009,3,1,,2,74
1771,41799,2009,3,1,,2,92
1772,41801,2009,3,1,,2,0
1773,41797,2009,3,1,,2,0
1774,41807,2009,3,1,,2,135
1775,41872,2009,3,1,,2,0
1776,41885,2009,3,1,,2,0
1777,41006,2009,3,2,,1,160
1778,41013,2009,3,2,,1,0
1779,41016,2009,3,2,,1,0
1780,41020,2009,3,2,,1,20
1781,41026,2009,3,2,,1,0
1782,41078,2009,3,2,,1,21
1783,41132,2009,3,2,,1,151
1784,41206,2009,3,2,,1,0
1785,41244,2009,3,2,,1,0
1786,41298,2009,3,2,,1,213
1787,41306,2009,3,2,,1,2
1788,41319,2009,3,2,,1,49
1789,41349,2009,3,2,,1,0
1790,41357,2009,3,2,,1,0
1791,41359,2009,3,2,,1,55
1792,41378,2009,3,2,,1,330
1793,41396,2009,3,2,,1,0
1794,41483,2009,3,2,,1,0
1795,41001,2009,3,2,,1,846
1796,41503,2009,3,2,,1,94
1797,41518,2009,3,2,,1,0
1798,41524,2009,3,2,,1,59
1799,41530,2009,3,2,,1,0
1800,41548,2009,3,2,,1,26
1801,41551,2009,3,2,,1,709
1802,41615,2009,3,2,,1,0
1803,41660,2009,3,2,,1,96
1804,41668,2009,3,2,,1,433
1805,41676,2009,3,2,,1,0
1806,41770,2009,3,2,,1,20
1807,41791,2009,3,2,,1,20
1808,41799,2009,3,2,,1,0
1809,41801,2009,3,2,,1,0
1810,41797,2009,3,2,,1,52
1811,41807,2009,3,2,,1,94
1812,41872,2009,3,2,,1,0
1813,41885,2009,3,2,,1,15
1814,41006,2009,3,2,,2,43
1815,41013,2009,3,2,,2,0
1816,41016,2009,3,2,,2,0
1817,41020,2009,3,2,,2,0
1818,41026,2009,3,2,,2,0
1819,41078,2009,3,2,,2,0
1820,41132,2009,3,2,,2,0
1821,41206,2009,3,2,,2,0
1822,41244,2009,3,2,,2,0
1823,41298,2009,3,2,,2,0
1824,41306,2009,3,2,,2,0
1825,41319,2009,3,2,,2,0
1826,41349,2009,3,2,,2,0
1827,41357,2009,3,2,,2,0
1828,41359,2009,3,2,,2,0
1829,41378,2009,3,2,,2,0
1830,41396,2009,3,2,,2,0
1831,41483,2009,3,2,,2,0
1832,41001,2009,3,2,,2,0
1833,41503,2009,3,2,,2,0
1834,41518,2009,3,2,,2,0
1835,41524,2009,3,2,,2,0
1836,41530,2009,3,2,,2,0
1837,41548,2009,3,2,,2,0
1838,41551,2009,3,2,,2,0
1839,41615,2009,3,2,,2,0
1840,41660,2009,3,2,,2,0
1841,41668,2009,3,2,,2,0
1842,41676,2009,3,2,,2,0
1843,41770,2009,3,2,,2,0
1844,41791,2009,3,2,,2,0
1845,41799,2009,3,2,,2,0
1846,41801,2009,3,2,,2,0
1847,41797,2009,3,2,,2,0
1848,41807,2009,3,2,,2,0
1849,41872,2009,3,2,,2,0
1850,41885,2009,3,2,,2,0
1851,41006,2009,4,1,,1,57
1852,41013,2009,4,1,,1,62
1853,41016,2009,4,1,,1,31
1854,41020,2009,4,1,,1,215
1855,41026,2009,4,1,,1,0
1856,41078,2009,4,1,,1,0
1857,41132,2009,4,1,,1,383
1858,41206,2009,4,1,,1,27
1859,41244,2009,4,1,,1,0
1860,41298,2009,4,1,,1,335
1861,41306,2009,4,1,,1,394
1862,41319,2009,4,1,,1,101
1863,41349,2009,4,1,,1,0
1864,41357,2009,4,1,,1,0
1865,41359,2009,4,1,,1,28
1866,41378,2009,4,1,,1,35
1867,41396,2009,4,1,,1,316
1868,41483,2009,4,1,,1,0
1869,41001,2009,4,1,,1,1671
1870,41503,2009,4,1,,1,154
1871,41518,2009,4,1,,1,24
1872,41524,2009,4,1,,1,70
1873,41530,2009,4,1,,1,73
1874,41548,2009,4,1,,1,0
1875,41551,2009,4,1,,1,527
1876,41615,2009,4,1,,1,28
1877,41660,2009,4,1,,1,88
1878,41668,2009,4,1,,1,458
1879,41676,2009,4,1,,1,42
1880,41770,2009,4,1,,1,64
1881,41791,2009,4,1,,1,133
1882,41799,2009,4,1,,1,13
1883,41801,2009,4,1,,1,27
1884,41797,2009,4,1,,1,84
1885,41807,2009,4,1,,1,97
1886,41872,2009,4,1,,1,3
1887,41885,2009,4,1,,1,42
1888,41006,2009,4,1,,2,0
1889,41013,2009,4,1,,2,0
1890,41016,2009,4,1,,2,229
1891,41020,2009,4,1,,2,80
1892,41026,2009,4,1,,2,0
1893,41078,2009,4,1,,2,93
1894,41132,2009,4,1,,2,0
1895,41206,2009,4,1,,2,0
1896,41244,2009,4,1,,2,0
1897,41298,2009,4,1,,2,44
1898,41306,2009,4,1,,2,66
1899,41319,2009,4,1,,2,0
1900,41349,2009,4,1,,2,0
1901,41357,2009,4,1,,2,38
1902,41359,2009,4,1,,2,185
1903,41378,2009,4,1,,2,0
1904,41396,2009,4,1,,2,96
1905,41483,2009,4,1,,2,0
1906,41001,2009,4,1,,2,51
1907,41503,2009,4,1,,2,0
1908,41518,2009,4,1,,2,0
1909,41524,2009,4,1,,2,0
1910,41530,2009,4,1,,2,30
1911,41548,2009,4,1,,2,0
1912,41551,2009,4,1,,2,52
1913,41615,2009,4,1,,2,61
1914,41660,2009,4,1,,2,0
1915,41668,2009,4,1,,2,87
1916,41676,2009,4,1,,2,24
1917,41770,2009,4,1,,2,64
1918,41791,2009,4,1,,2,37
1919,41799,2009,4,1,,2,25
1920,41801,2009,4,1,,2,16
1921,41797,2009,4,1,,2,0
1922,41807,2009,4,1,,2,33
1923,41872,2009,4,1,,2,20
1924,41885,2009,4,1,,2,0
1925,41006,2009,4,2,,1,85
1926,41013,2009,4,2,,1,0
1927,41016,2009,4,2,,1,5
1928,41020,2009,4,2,,1,13
1929,41026,2009,4,2,,1,0
1930,41078,2009,4,2,,1,33
1931,41132,2009,4,2,,1,146
1932,41206,2009,4,2,,1,0
1933,41244,2009,4,2,,1,0
1934,41298,2009,4,2,,1,218
1935,41306,2009,4,2,,1,8
1936,41319,2009,4,2,,1,29
1937,41349,2009,4,2,,1,0
1938,41357,2009,4,2,,1,0
1939,41359,2009,4,2,,1,46
1940,41378,2009,4,2,,1,0
1941,41396,2009,4,2,,1,132
1942,41483,2009,4,2,,1,0
1943,41001,2009,4,2,,1,1141
1944,41503,2009,4,2,,1,0
1945,41518,2009,4,2,,1,0
1946,41524,2009,4,2,,1,37
1947,41530,2009,4,2,,1,0
1948,41548,2009,4,2,,1,34
1949,41551,2009,4,2,,1,533
1950,41615,2009,4,2,,1,0
1951,41660,2009,4,2,,1,30
1952,41668,2009,4,2,,1,58
1953,41676,2009,4,2,,1,0
1954,41770,2009,4,2,,1,18
1955,41791,2009,4,2,,1,5
1956,41799,2009,4,2,,1,0
1957,41801,2009,4,2,,1,0
1958,41797,2009,4,2,,1,34
1959,41807,2009,4,2,,1,42
1960,41872,2009,4,2,,1,0
1961,41885,2009,4,2,,1,5
1962,41006,2009,4,2,,2,15
1963,41013,2009,4,2,,2,0
1964,41016,2009,4,2,,2,0
1965,41020,2009,4,2,,2,0
1966,41026,2009,4,2,,2,0
1967,41078,2009,4,2,,2,0
1968,41132,2009,4,2,,2,0
1969,41206,2009,4,2,,2,0
1970,41244,2009,4,2,,2,0
1971,41298,2009,4,2,,2,0
1972,41306,2009,4,2,,2,0
1973,41319,2009,4,2,,2,0
1974,41349,2009,4,2,,2,0
1975,41357,2009,4,2,,2,0
1976,41359,2009,4,2,,2,0
1977,41378,2009,4,2,,2,0
1978,41396,2009,4,2,,2,0
1979,41483,2009,4,2,,2,0
1980,41001,2009,4,2,,2,0
1981,41503,2009,4,2,,2,0
1982,41518,2009,4,2,,2,0
1983,41524,2009,4,2,,2,0
1984,41530,2009,4,2,,2,0
1985,41548,2009,4,2,,2,0
1986,41551,2009,4,2,,2,0
1987,41615,2009,4,2,,2,0
1988,41660,2009,4,2,,2,0
1989,41668,2009,4,2,,2,0
1990,41676,2009,4,2,,2,0
1991,41770,2009,4,2,,2,0
1992,41791,2009,4,2,,2,0
1993,41799,2009,4,2,,2,0
1994,41801,2009,4,2,,2,0
1995,41797,2009,4,2,,2,0
1996,41807,2009,4,2,,2,0
1997,41872,2009,4,2,,2,0
1998,41885,2009,4,2,,2,0
1999,41006,2007,2,1,,1,815
2000,41013,2007,2,1,,1,26
2001,41016,2007,2,1,,1,48
2002,41020,2007,2,1,,1,38
2003,41026,2007,2,1,,1,87
2004,41078,2007,2,1,,1,0
2005,41132,2007,2,1,,1,41
2006,41206,2007,2,1,,1,106
2007,41244,2007,2,1,,1,19
2008,41298,2007,2,1,,1,19
2009,41306,2007,2,1,,1,101
2010,41319,2007,2,1,,1,22
2011,41349,2007,2,1,,1,0
2012,41357,2007,2,1,,1,0
2013,41359,2007,2,1,,1,0
2014,41378,2007,2,1,,1,40
2015,41396,2007,2,1,,1,20
2016,41483,2007,2,1,,1,320
2017,41001,2007,2,1,,1,0
2018,41503,2007,2,1,,1,0
2019,41518,2007,2,1,,1,0
2020,41524,2007,2,1,,1,34
2021,41530,2007,2,1,,1,0
2022,41548,2007,2,1,,1,53
2023,41551,2007,2,1,,1,616
2024,41615,2007,2,1,,1,0
2025,41660,2007,2,1,,1,49
2026,41668,2007,2,1,,1,29
2027,41676,2007,2,1,,1,0
2028,41770,2007,2,1,,1,26
2029,41791,2007,2,1,,1,102
2030,41799,2007,2,1,,1,13
2031,41801,2007,2,1,,1,0
2032,41797,2007,2,1,,1,0
2033,41807,2007,2,1,,1,38
2034,41872,2007,2,1,,1,0
2035,41885,2007,2,1,,1,0
2036,41006,2007,2,1,,2,695
2037,41013,2007,2,1,,2,271
2038,41016,2007,2,1,,2,54
2039,41020,2007,2,1,,2,0
2040,41026,2007,2,1,,2,247
2041,41078,2007,2,1,,2,0
2042,41132,2007,2,1,,2,169
2043,41206,2007,2,1,,2,0
2044,41244,2007,2,1,,2,42
2045,41298,2007,2,1,,2,0
2046,41306,2007,2,1,,2,19
2047,41319,2007,2,1,,2,86
2048,41349,2007,2,1,,2,265
2049,41357,2007,2,1,,2,0
2050,41359,2007,2,1,,2,45
2051,41378,2007,2,1,,2,472
2052,41396,2007,2,1,,2,29
2053,41483,2007,2,1,,2,266
2054,41001,2007,2,1,,2,0
2055,41503,2007,2,1,,2,40
2056,41518,2007,2,1,,2,0
2057,41524,2007,2,1,,2,81
2058,41530,2007,2,1,,2,24
2059,41548,2007,2,1,,2,269
2060,41551,2007,2,1,,2,627
2061,41615,2007,2,1,,2,10
2062,41660,2007,2,1,,2,234
2063,41668,2007,2,1,,2,64
2064,41676,2007,2,1,,2,0
2065,41770,2007,2,1,,2,153
2066,41791,2007,2,1,,2,72
2067,41799,2007,2,1,,2,29
2068,41801,2007,2,1,,2,0
2069,41797,2007,2,1,,2,0
2070,41807,2007,2,1,,2,99
2071,41872,2007,2,1,,2,80
2072,41885,2007,2,1,,2,0
2073,41006,2007,2,2,,1,0
2074,41013,2007,2,2,,1,75
2075,41016,2007,2,2,,1,0
2076,41020,2007,2,2,,1,0
2077,41026,2007,2,2,,1,0
2078,41078,2007,2,2,,1,0
2079,41132,2007,2,2,,1,0
2080,41206,2007,2,2,,1,0
2081,41244,2007,2,2,,1,0
2082,41298,2007,2,2,,1,0
2083,41306,2007,2,2,,1,0
2084,41319,2007,2,2,,1,0
2085,41349,2007,2,2,,1,0
2086,41357,2007,2,2,,1,0
2087,41359,2007,2,2,,1,0
2088,41378,2007,2,2,,1,0
2089,41396,2007,2,2,,1,0
2090,41483,2007,2,2,,1,3
2091,41001,2007,2,2,,1,0
2092,41503,2007,2,2,,1,0
2093,41518,2007,2,2,,1,0
2094,41524,2007,2,2,,1,0
2095,41530,2007,2,2,,1,0
2096,41548,2007,2,2,,1,0
2097,41551,2007,2,2,,1,60
2098,41615,2007,2,2,,1,0
2099,41660,2007,2,2,,1,0
2100,41668,2007,2,2,,1,0
2101,41676,2007,2,2,,1,0
2102,41770,2007,2,2,,1,0
2103,41791,2007,2,2,,1,0
2104,41799,2007,2,2,,1,0
2105,41801,2007,2,2,,1,0
2106,41797,2007,2,2,,1,0
2107,41807,2007,2,2,,1,0
2108,41872,2007,2,2,,1,0
2109,41885,2007,2,2,,1,0
2110,41006,2007,2,2,,2,0
2111,41013,2007,2,2,,2,0
2112,41016,2007,2,2,,2,0
2113,41020,2007,2,2,,2,0
2114,41026,2007,2,2,,2,0
2115,41078,2007,2,2,,2,0
2116,41132,2007,2,2,,2,0
2117,41206,2007,2,2,,2,0
2118,41244,2007,2,2,,2,0
2119,41298,2007,2,2,,2,0
2120,41306,2007,2,2,,2,0
2121,41319,2007,2,2,,2,0
2122,41349,2007,2,2,,2,0
2123,41357,2007,2,2,,2,0
2124,41359,2007,2,2,,2,0
2125,41378,2007,2,2,,2,0
2126,41396,2007,2,2,,2,0
2127,41483,2007,2,2,,2,0
2128,41001,2007,2,2,,2,0
2129,41503,2007,2,2,,2,0
2130,41518,2007,2,2,,2,0
2131,41524,2007,2,2,,2,0
2132,41530,2007,2,2,,2,0
2133,41548,2007,2,2,,2,0
2134,41551,2007,2,2,,2,0
2135,41615,2007,2,2,,2,0
2136,41660,2007,2,2,,2,0
2137,41668,2007,2,2,,2,0
2138,41676,2007,2,2,,2,0
2139,41770,2007,2,2,,2,0
2140,41791,2007,2,2,,2,0
2141,41799,2007,2,2,,2,0
2142,41801,2007,2,2,,2,0
2143,41797,2007,2,2,,2,0
2144,41807,2007,2,2,,2,0
2145,41872,2007,2,2,,2,0
2146,41885,2007,2,2,,2,0
2147,41006,2007,3,1,,1,2928
2148,41013,2007,3,1,,1,183
2149,41016,2007,3,1,,1,52
2150,41020,2007,3,1,,1,89
2151,41026,2007,3,1,,1,239
2152,41078,2007,3,1,,1,0
2153,41132,2007,3,1,,1,140
2154,41206,2007,3,1,,1,431
2155,41244,2007,3,1,,1,42
2156,41298,2007,3,1,,1,0
2157,41306,2007,3,1,,1,519
2158,41319,2007,3,1,,1,253
2159,41349,2007,3,1,,1,77
2160,41357,2007,3,1,,1,0
2161,41359,2007,3,1,,1,55
2162,41378,2007,3,1,,1,0
2163,41396,2007,3,1,,1,50
2164,41483,2007,3,1,,1,653
2165,41001,2007,3,1,,1,42
2166,41503,2007,3,1,,1,274
2167,41518,2007,3,1,,1,62
2168,41524,2007,3,1,,1,219
2169,41530,2007,3,1,,1,288
2170,41548,2007,3,1,,1,0
2171,41551,2007,3,1,,1,1323
2172,41615,2007,3,1,,1,82
2173,41660,2007,3,1,,1,236
2174,41668,2007,3,1,,1,882
2175,41676,2007,3,1,,1,0
2176,41770,2007,3,1,,1,317
2177,41791,2007,3,1,,1,136
2178,41799,2007,3,1,,1,34
2179,41801,2007,3,1,,1,41
2180,41797,2007,3,1,,1,51
2181,41807,2007,3,1,,1,59
2182,41872,2007,3,1,,1,16
2183,41885,2007,3,1,,1,34
2184,41006,2007,3,1,,2,483
2185,41013,2007,3,1,,2,42
2186,41016,2007,3,1,,2,0
2187,41020,2007,3,1,,2,208
2188,41026,2007,3,1,,2,132
2189,41078,2007,3,1,,2,0
2190,41132,2007,3,1,,2,0
2191,41206,2007,3,1,,2,0
2192,41244,2007,3,1,,2,0
2193,41298,2007,3,1,,2,0
2194,41306,2007,3,1,,2,115
2195,41319,2007,3,1,,2,59
2196,41349,2007,3,1,,2,135
2197,41357,2007,3,1,,2,0
2198,41359,2007,3,1,,2,49
2199,41378,2007,3,1,,2,326
2200,41396,2007,3,1,,2,26
2201,41483,2007,3,1,,2,203
2202,41001,2007,3,1,,2,0
2203,41503,2007,3,1,,2,0
2204,41518,2007,3,1,,2,0
2205,41524,2007,3,1,,2,0
2206,41530,2007,3,1,,2,63
2207,41548,2007,3,1,,2,73
2208,41551,2007,3,1,,2,42
2209,41615,2007,3,1,,2,102
2210,41660,2007,3,1,,2,45
2211,41668,2007,3,1,,2,165
2212,41676,2007,3,1,,2,32
2213,41770,2007,3,1,,2,204
2214,41791,2007,3,1,,2,53
2215,41799,2007,3,1,,2,94
2216,41801,2007,3,1,,2,18
2217,41797,2007,3,1,,2,0
2218,41807,2007,3,1,,2,99
2219,41872,2007,3,1,,2,71
2220,41885,2007,3,1,,2,0
2221,41006,2007,3,2,,1,1124
2222,41013,2007,3,2,,1,234
2223,41016,2007,3,2,,1,0
2224,41020,2007,3,2,,1,0
2225,41026,2007,3,2,,1,0
2226,41078,2007,3,2,,1,0
2227,41132,2007,3,2,,1,0
2228,41206,2007,3,2,,1,74
2229,41244,2007,3,2,,1,0
2230,41298,2007,3,2,,1,0
2231,41306,2007,3,2,,1,353
2232,41319,2007,3,2,,1,0
2233,41349,2007,3,2,,1,26
2234,41357,2007,3,2,,1,0
2235,41359,2007,3,2,,1,0
2236,41378,2007,3,2,,1,0
2237,41396,2007,3,2,,1,0
2238,41483,2007,3,2,,1,60
2239,41001,2007,3,2,,1,0
2240,41503,2007,3,2,,1,0
2241,41518,2007,3,2,,1,0
2242,41524,2007,3,2,,1,0
2243,41530,2007,3,2,,1,0
2244,41548,2007,3,2,,1,23
2245,41551,2007,3,2,,1,712
2246,41615,2007,3,2,,1,0
2247,41660,2007,3,2,,1,0
2248,41668,2007,3,2,,1,0
2249,41676,2007,3,2,,1,0
2250,41770,2007,3,2,,1,21
2251,41791,2007,3,2,,1,0
2252,41799,2007,3,2,,1,0
2253,41801,2007,3,2,,1,0
2254,41797,2007,3,2,,1,0
2255,41807,2007,3,2,,1,29
2256,41872,2007,3,2,,1,0
2257,41885,2007,3,2,,1,0
2258,41006,2007,3,2,,2,0
2259,41013,2007,3,2,,2,0
2260,41016,2007,3,2,,2,0
2261,41020,2007,3,2,,2,0
2262,41026,2007,3,2,,2,0
2263,41078,2007,3,2,,2,0
2264,41132,2007,3,2,,2,0
2265,41206,2007,3,2,,2,0
2266,41244,2007,3,2,,2,0
2267,41298,2007,3,2,,2,0
2268,41306,2007,3,2,,2,0
2269,41319,2007,3,2,,2,0
2270,41349,2007,3,2,,2,0
2271,41357,2007,3,2,,2,0
2272,41359,2007,3,2,,2,0
2273,41378,2007,3,2,,2,0
2274,41396,2007,3,2,,2,0
2275,41483,2007,3,2,,2,0
2276,41001,2007,3,2,,2,0
2277,41503,2007,3,2,,2,0
2278,41518,2007,3,2,,2,0
2279,41524,2007,3,2,,2,0
2280,41530,2007,3,2,,2,0
2281,41548,2007,3,2,,2,0
2282,41551,2007,3,2,,2,0
2283,41615,2007,3,2,,2,0
2284,41660,2007,3,2,,2,0
2285,41668,2007,3,2,,2,0
2286,41676,2007,3,2,,2,0
2287,41770,2007,3,2,,2,0
2288,41791,2007,3,2,,2,0
2289,41799,2007,3,2,,2,0
2290,41801,2007,3,2,,2,0
2291,41797,2007,3,2,,2,0
2292,41807,2007,3,2,,2,0
2293,41872,2007,3,2,,2,0
2294,41885,2007,3,2,,2,0
2295,41006,2007,4,1,,1,1472
2296,41013,2007,4,1,,1,55
2297,41016,2007,4,1,,1,23
2298,41020,2007,4,1,,1,32
2299,41026,2007,4,1,,1,150
2300,41078,2007,4,1,,1,0
2301,41132,2007,4,1,,1,28
2302,41206,2007,4,1,,1,102
2303,41244,2007,4,1,,1,25
2304,41298,2007,4,1,,1,0
2305,41306,2007,4,1,,1,309
2306,41319,2007,4,1,,1,212
2307,41349,2007,4,1,,1,41
2308,41357,2007,4,1,,1,0
2309,41359,2007,4,1,,1,23
2310,41378,2007,4,1,,1,0
2311,41396,2007,4,1,,1,37
2312,41483,2007,4,1,,1,451
2313,41001,2007,4,1,,1,24
2314,41503,2007,4,1,,1,50
2315,41518,2007,4,1,,1,32
2316,41524,2007,4,1,,1,93
2317,41530,2007,4,1,,1,105
2318,41548,2007,4,1,,1,0
2319,41551,2007,4,1,,1,459
2320,41615,2007,4,1,,1,47
2321,41660,2007,4,1,,1,95
2322,41668,2007,4,1,,1,333
2323,41676,2007,4,1,,1,0
2324,41770,2007,4,1,,1,87
2325,41791,2007,4,1,,1,26
2326,41799,2007,4,1,,1,18
2327,41801,2007,4,1,,1,18
2328,41797,2007,4,1,,1,88
2329,41807,2007,4,1,,1,25
2330,41872,2007,4,1,,1,19
2331,41885,2007,4,1,,1,35
2332,41006,2007,4,1,,2,29
2333,41013,2007,4,1,,2,18
2334,41016,2007,4,1,,2,0
2335,41020,2007,4,1,,2,61
2336,41026,2007,4,1,,2,37
2337,41078,2007,4,1,,2,0
2338,41132,2007,4,1,,2,0
2339,41206,2007,4,1,,2,0
2340,41244,2007,4,1,,2,0
2341,41298,2007,4,1,,2,0
2342,41306,2007,4,1,,2,63
2343,41319,2007,4,1,,2,0
2344,41349,2007,4,1,,2,0
2345,41357,2007,4,1,,2,0
2346,41359,2007,4,1,,2,13
2347,41378,2007,4,1,,2,129
2348,41396,2007,4,1,,2,44
2349,41483,2007,4,1,,2,35
2350,41001,2007,4,1,,2,0
2351,41503,2007,4,1,,2,0
2352,41518,2007,4,1,,2,0
2353,41524,2007,4,1,,2,0
2354,41530,2007,4,1,,2,23
2355,41548,2007,4,1,,2,0
2356,41551,2007,4,1,,2,23
2357,41615,2007,4,1,,2,44
2358,41660,2007,4,1,,2,0
2359,41668,2007,4,1,,2,68
2360,41676,2007,4,1,,2,48
2361,41770,2007,4,1,,2,95
2362,41791,2007,4,1,,2,0
2363,41799,2007,4,1,,2,32
2364,41801,2007,4,1,,2,27
2365,41797,2007,4,1,,2,0
2366,41807,2007,4,1,,2,0
2367,41872,2007,4,1,,2,25
2368,41885,2007,4,1,,2,0
2369,41006,2007,4,2,,1,1108
2370,41013,2007,4,2,,1,122
2371,41016,2007,4,2,,1,0
2372,41020,2007,4,2,,1,0
2373,41026,2007,4,2,,1,0
2374,41078,2007,4,2,,1,0
2375,41132,2007,4,2,,1,0
2376,41206,2007,4,2,,1,59
2377,41244,2007,4,2,,1,0
2378,41298,2007,4,2,,1,0
2379,41306,2007,4,2,,1,245
2380,41319,2007,4,2,,1,0
2381,41349,2007,4,2,,1,39
2382,41357,2007,4,2,,1,0
2383,41359,2007,4,2,,1,0
2384,41378,2007,4,2,,1,0
2385,41396,2007,4,2,,1,0
2386,41483,2007,4,2,,1,102
2387,41001,2007,4,2,,1,0
2388,41503,2007,4,2,,1,0
2389,41518,2007,4,2,,1,0
2390,41524,2007,4,2,,1,0
2391,41530,2007,4,2,,1,0
2392,41548,2007,4,2,,1,36
2393,41551,2007,4,2,,1,630
2394,41615,2007,4,2,,1,0
2395,41660,2007,4,2,,1,0
2396,41668,2007,4,2,,1,0
2397,41676,2007,4,2,,1,0
2398,41770,2007,4,2,,1,16
2399,41791,2007,4,2,,1,0
2400,41799,2007,4,2,,1,0
2401,41801,2007,4,2,,1,0
2402,41797,2007,4,2,,1,0
2403,41807,2007,4,2,,1,74
2404,41872,2007,4,2,,1,0
2405,41885,2007,4,2,,1,0
2406,41006,2007,4,2,,2,0
2407,41013,2007,4,2,,2,0
2408,41016,2007,4,2,,2,0
2409,41020,2007,4,2,,2,0
2410,41026,2007,4,2,,2,0
2411,41078,2007,4,2,,2,0
