def_codigo,def_codMunicipio,def_anio,def_codTipoDefuncion,def_rango_edad,def_codAreaDefuncion,def_genero,def_numeroCasos
1204,41483,2014,1,23,,,1
1205,41001,2014,1,23,,,15
1206,41503,2014,1,23,,,0
1207,41518,2014,1,23,,,0
1208,41524,2014,1,23,,,2
1209,41530,2014,1,23,,,0
1210,41548,2014,1,23,,,0
1211,41551,2014,1,23,,,10
1212,41615,2014,1,23,,,0
1213,41660,2014,1,23,,,1
1214,41668,2014,1,23,,,2
1215,41676,2014,1,23,,,1
1216,41770,2014,1,23,,,1
1217,41791,2014,1,23,,,1
1218,41799,2014,1,23,,,0
1219,41801,2014,1,23,,,0
1220,41797,2014,1,23,,,0
1221,41807,2014,1,23,,,1
1222,41872,2014,1,23,,,0
1223,41885,2014,1,23,,,0
1224,41006,2014,1,24,,,0
1225,41013,2014,1,24,,,0
1226,41016,2014,1,24,,,0
1227,41020,2014,1,24,,,0
1228,41026,2014,1,24,,,0
1229,41078,2014,1,24,,,0
1230,41132,2014,1,24,,,0
1231,41206,2014,1,24,,,0
1232,41244,2014,1,24,,,0
1233,41298,2014,1,24,,,1
1234,41306,2014,1,24,,,0
1235,41319,2014,1,24,,,1
1236,41349,2014,1,24,,,0
1237,41357,2014,1,24,,,1
1238,41359,2014,1,24,,,0
1239,41378,2014,1,24,,,0
1240,41396,2014,1,24,,,2
1241,41483,2014,1,24,,,0
1242,41001,2014,1,24,,,11
1243,41503,2014,1,24,,,0
1244,41518,2014,1,24,,,0
1245,41524,2014,1,24,,,0
1246,41530,2014,1,24,,,0
1247,41548,2014,1,24,,,0
1248,41551,2014,1,24,,,4
1249,41615,2014,1,24,,,2
1250,41660,2014,1,24,,,1
1251,41668,2014,1,24,,,0
1252,41676,2014,1,24,,,0
1253,41770,2014,1,24,,,2
1254,41791,2014,1,24,,,1
1255,41799,2014,1,24,,,1
1256,41801,2014,1,24,,,0
1257,41797,2014,1,24,,,1
1258,41807,2014,1,24,,,0
1259,41872,2014,1,24,,,0
1260,41885,2014,1,24,,,1
1261,41006,2014,1,25,,,1
1262,41013,2014,1,25,,,1
1263,41016,2014,1,25,,,0
1264,41020,2014,1,25,,,3
1265,41026,2014,1,25,,,0
1266,41078,2014,1,25,,,0
1267,41132,2014,1,25,,,2
1268,41206,2014,1,25,,,0
1269,41244,2014,1,25,,,0
1270,41298,2014,1,25,,,0
1271,41306,2014,1,25,,,0
1272,41319,2014,1,25,,,2
1273,41349,2014,1,25,,,1
1274,41357,2014,1,25,,,0
1275,41359,2014,1,25,,,0
1276,41378,2014,1,25,,,1
1277,41396,2014,1,25,,,2
1278,41483,2014,1,25,,,0
1279,41001,2014,1,25,,,12
1280,41503,2014,1,25,,,0
1281,41518,2014,1,25,,,0
1282,41524,2014,1,25,,,1
1283,41530,2014,1,25,,,0
1284,41548,2014,1,25,,,1
1285,41551,2014,1,25,,,1
1286,41615,2014,1,25,,,0
1287,41660,2014,1,25,,,1
1288,41668,2014,1,25,,,0
1289,41676,2014,1,25,,,1
1290,41770,2014,1,25,,,0
1291,41791,2014,1,25,,,0
1292,41799,2014,1,25,,,1
1293,41801,2014,1,25,,,0
1294,41797,2014,1,25,,,0
1295,41807,2014,1,25,,,1
1296,41872,2014,1,25,,,0
1297,41885,2014,1,25,,,0
1298,41006,2014,1,26,,,5
1299,41013,2014,1,26,,,0
1300,41016,2014,1,26,,,1
1301,41020,2014,1,26,,,1
1302,41026,2014,1,26,,,1
1303,41078,2014,1,26,,,0
1304,41132,2014,1,26,,,4
1305,41206,2014,1,26,,,0
1306,41244,2014,1,26,,,0
1307,41298,2014,1,26,,,1
1308,41306,2014,1,26,,,2
1309,41319,2014,1,26,,,0
1310,41349,2014,1,26,,,0
1311,41357,2014,1,26,,,0
1312,41359,2014,1,26,,,2
1313,41378,2014,1,26,,,0
1314,41396,2014,1,26,,,3
1315,41483,2014,1,26,,,1
1316,41001,2014,1,26,,,7
1317,41503,2014,1,26,,,1
1318,41518,2014,1,26,,,1
1319,41524,2014,1,26,,,0
1320,41530,2014,1,26,,,0
1321,41548,2014,1,26,,,0
1322,41551,2014,1,26,,,4
1323,41615,2014,1,26,,,1
1324,41660,2014,1,26,,,0
1325,41668,2014,1,26,,,1
1326,41676,2014,1,26,,,0
1327,41770,2014,1,26,,,0
1328,41791,2014,1,26,,,2
1329,41799,2014,1,26,,,1
1330,41801,2014,1,26,,,0
1331,41797,2014,1,26,,,0
1332,41807,2014,1,26,,,1
1333,41872,2014,1,26,,,1
1334,41885,2014,1,26,,,0
1335,41006,2014,1,27,,,0
1336,41013,2014,1,27,,,0
1337,41016,2014,1,27,,,0
1338,41020,2014,1,27,,,1
1339,41026,2014,1,27,,,0
1340,41078,2014,1,27,,,0
1341,41132,2014,1,27,,,0
1342,41206,2014,1,27,,,0
1343,41244,2014,1,27,,,0
1344,41298,2014,1,27,,,0
1345,41306,2014,1,27,,,0
1346,41319,2014,1,27,,,0
1347,41349,2014,1,27,,,0
1348,41357,2014,1,27,,,0
1349,41359,2014,1,27,,,0
1350,41378,2014,1,27,,,0
1351,41396,2014,1,27,,,0
1352,41483,2014,1,27,,,0
1353,41001,2014,1,27,,,0
1354,41503,2014,1,27,,,0
1355,41518,2014,1,27,,,0
1356,41524,2014,1,27,,,0
1357,41530,2014,1,27,,,0
1358,41548,2014,1,27,,,0
1359,41551,2014,1,27,,,0
1360,41615,2014,1,27,,,0
1361,41660,2014,1,27,,,0
1362,41668,2014,1,27,,,0
1363,41676,2014,1,27,,,0
1364,41770,2014,1,27,,,0
1365,41791,2014,1,27,,,0
1366,41799,2014,1,27,,,0
1367,41801,2014,1,27,,,0
1368,41797,2014,1,27,,,0
1369,41807,2014,1,27,,,0
1370,41872,2014,1,27,,,0
1371,41885,2014,1,27,,,0
1372,41006,2014,1,28,,,0
1373,41013,2014,1,28,,,3
1374,41016,2014,1,28,,,2
1375,41020,2014,1,28,,,1
1376,41026,2014,1,28,,,0
1377,41078,2014,1,28,,,0
1378,41132,2014,1,28,,,2
1379,41206,2014,1,28,,,1
1380,41244,2014,1,28,,,0
1381,41298,2014,1,28,,,59
1382,41306,2014,1,28,,,24
1383,41319,2014,1,28,,,13
1384,41349,2014,1,28,,,1
1385,41357,2014,1,28,,,0
1386,41359,2014,1,28,,,0
1387,41378,2014,1,28,,,1
1388,41396,2014,1,28,,,11
1389,41483,2014,1,28,,,0
1390,41001,2014,1,28,,,45
1391,41503,2014,1,28,,,0
1392,41518,2014,1,28,,,0
1393,41524,2014,1,28,,,0
1394,41530,2014,1,28,,,1
1395,41548,2014,1,28,,,9
1396,41551,2014,1,28,,,0
1397,41615,2014,1,28,,,1
1398,41660,2014,1,28,,,0
1399,41668,2014,1,28,,,1
1400,41676,2014,1,28,,,2
1401,41770,2014,1,28,,,13
1402,41791,2014,1,28,,,11
1403,41799,2014,1,28,,,2
1404,41801,2014,1,28,,,1
1405,41797,2014,1,28,,,1
1406,41807,2014,1,28,,,0
1407,41872,2014,1,28,,,0
1408,41885,2014,1,28,,,0
1409,41006,2014,,,5,2,5
1410,41013,2014,,,5,2,26
1411,41016,2014,,,5,2,21
1412,41020,2014,,,5,2,28
1413,41026,2014,,,5,2,6
1414,41078,2014,,,5,2,12
1415,41132,2014,,,5,2,71
1416,41206,2014,,,5,2,9
1417,41244,2014,,,5,2,10
1418,41298,2014,,,5,2,69
1419,41306,2014,,,5,2,24
1420,41319,2014,,,5,2,15
1421,41349,2014,,,5,2,18
1422,41357,2014,,,5,2,8
1423,41359,2014,,,5,2,11
1424,41378,2014,,,5,2,6
1425,41396,2014,,,5,2,52
1426,41483,2014,,,5,2,5
1427,41001,2014,,,5,2,842
1428,41503,2014,,,5,2,4
1429,41518,2014,,,5,2,3
1430,41524,2014,,,5,2,26
1431,41530,2014,,,5,2,3
1432,41548,2014,,,5,2,7
1433,41551,2014,,,5,2,156
1434,41615,2014,,,5,2,28
1435,41660,2014,,,5,2,7
1436,41668,2014,,,5,2,14
1437,41676,2014,,,5,2,9
1438,41770,2014,,,5,2,11
1439,41791,2014,,,5,2,15
1440,41799,2014,,,5,2,8
1441,41801,2014,,,5,2,12
1442,41797,2014,,,5,2,12
1443,41807,2014,,,5,2,15
1444,41872,2014,,,5,2,3
1445,41885,2014,,,5,2,17
1446,41006,2014,,,5,1,19
1447,41013,2014,,,5,1,10
1448,41016,2014,,,5,1,26
1449,41020,2014,,,5,1,29
1450,41026,2014,,,5,1,5
1451,41078,2014,,,5,1,17
1452,41132,2014,,,5,1,86
1453,41206,2014,,,5,1,6
1454,41244,2014,,,5,1,5
1455,41298,2014,,,5,1,102
1456,41306,2014,,,5,1,34
1457,41319,2014,,,5,1,25
1458,41349,2014,,,5,1,19
1459,41357,2014,,,5,1,9
1460,41359,2014,,,5,1,20
1461,41378,2014,,,5,1,14
1462,41396,2014,,,5,1,61
1463,41483,2014,,,5,1,4
1464,41001,2014,,,5,1,889
1465,41503,2014,,,5,1,7
1466,41518,2014,,,5,1,9
1467,41524,2014,,,5,1,24
1468,41530,2014,,,5,1,7
1469,41548,2014,,,5,1,15
1470,41551,2014,,,5,1,186
1471,41615,2014,,,5,1,43
1472,41660,2014,,,5,1,5
1473,41668,2014,,,5,1,34
1474,41676,2014,,,5,1,13
1475,41770,2014,,,5,1,11
1476,41791,2014,,,5,1,18
1477,41799,2014,,,5,1,17
1478,41801,2014,,,5,1,9
1479,41797,2014,,,5,1,22
1480,41807,2014,,,5,1,29
1481,41872,2014,,,5,1,9
1482,41885,2014,,,5,1,30
1483,41006,2014,,,4,2,5
1484,41013,2014,,,4,2,1
1485,41016,2014,,,4,2,3
1486,41020,2014,,,4,2,4
1487,41026,2014,,,4,2,
1488,41078,2014,,,4,2,1
1489,41132,2014,,,4,2,3
1490,41206,2014,,,4,2,
1491,41244,2014,,,4,2,2
1492,41298,2014,,,4,2,14
1493,41306,2014,,,4,2,9
1494,41319,2014,,,4,2,3
1495,41349,2014,,,4,2,1
1496,41357,2014,,,4,2,6
1497,41359,2014,,,4,2,
1498,41378,2014,,,4,2,
1499,41396,2014,,,4,2,10
1500,41483,2014,,,4,2,0
1501,41001,2014,,,4,2,29
1502,41503,2014,,,4,2,1
1503,41518,2014,,,4,2,0
1504,41524,2014,,,4,2,5
1505,41530,2014,,,4,2,4
1506,41548,2014,,,4,2,0
1507,41551,2014,,,4,2,34
1508,41615,2014,,,4,2,7
1509,41660,2014,,,4,2,0
1510,41668,2014,,,4,2,2
1511,41676,2014,,,4,2,3
1512,41770,2014,,,4,2,7
1513,41791,2014,,,4,2,9
1514,41799,2014,,,4,2,0
1515,41801,2014,,,4,2,0
1516,41797,2014,,,4,2,5
1517,41807,2014,,,4,2,13
1518,41872,2014,,,4,2,9
1519,41885,2014,,,4,2,0
1520,41006,2014,,,4,1,8
1521,41013,2014,,,4,1,
1522,41016,2014,,,4,1,5
1523,41020,2014,,,4,1,4
1524,41026,2014,,,4,1,1
1525,41078,2014,,,4,1,
1526,41132,2014,,,4,1,2
1527,41206,2014,,,4,1,3
1528,41244,2014,,,4,1,3
1529,41298,2014,,,4,1,21
1530,41306,2014,,,4,1,21
1531,41319,2014,,,4,1,2
1532,41349,2014,,,4,1,1
1533,41357,2014,,,4,1,5
1534,41359,2014,,,4,1,
