mai_codigo,mai_codMunicipio,mai_anio,mai_tipo_modalidades,mai_tipo_dato_modalidad,mai_numero
6322,41799,2006,6,6,90
6323,41801,2006,6,6,45
6324,41797,2006,6,6,150
6325,41807,2006,6,6,150
6326,41872,2006,6,6,30
6327,41885,2006,6,6,60
6328,41006,2006,6,7,12871616
6329,41013,2006,6,7,9653712
6330,41016,2006,6,7,61140176
6331,41020,2006,6,7,22525328
6332,41026,2006,6,7,9653712
6333,41078,2006,6,7,19307424
6334,41132,2006,6,7,77229696
6335,41206,2006,6,7,9653712
6336,41244,2006,6,7,3217904
6337,41298,2006,6,7,51486464
6338,41306,2006,6,7,16089520
6339,41319,2006,6,7,16089520
6340,41349,2006,6,7,12871616
6341,41357,2006,6,7,12871616
6342,41359,2006,6,7,28961136
6343,41378,2006,6,7,16089520
6344,41396,2006,6,7,61140176
6345,41483,2006,6,7,12871616
6346,41001,2006,6,7,482685600
6347,41503,2006,6,7,0
6348,41518,2006,6,7,12871616
6349,41524,2006,6,7,19307424
6350,41530,2006,6,7,3217904
6351,41548,2006,6,7,12871616
6352,41551,2006,6,7,102972928
6353,41615,2006,6,7,35396944
6354,41660,2006,6,7,3217904
6355,41668,2006,6,7,51486464
6356,41676,2006,6,7,12871616
6357,41770,2006,6,7,6435808
6358,41791,2006,6,7,16089520
6359,41799,2006,6,7,19307424
6360,41801,2006,6,7,9653712
6361,41797,2006,6,7,32179040
6362,41807,2006,6,7,32179040
6363,41872,2006,6,7,6435808
6364,41885,2006,6,7,12871616
6365,41006,2006,9,1,1
6366,41013,2006,9,1,1
6367,41016,2006,9,1,1
6368,41020,2006,9,1,2
6369,41026,2006,9,1,0
6370,41078,2006,9,1,1
6371,41132,2006,9,1,1
6372,41206,2006,9,1,0
6373,41244,2006,9,1,0
6374,41298,2006,9,1,1
6375,41306,2006,9,1,4
6376,41319,2006,9,1,0
6377,41349,2006,9,1,1
6378,41357,2006,9,1,0
6379,41359,2006,9,1,0
6380,41378,2006,9,1,1
6381,41396,2006,9,1,1
6382,41483,2006,9,1,0
6383,41001,2006,9,1,20
6384,41503,2006,9,1,0
6385,41518,2006,9,1,0
6386,41524,2006,9,1,1
6387,41530,2006,9,1,0
6388,41548,2006,9,1,0
6389,41551,2006,9,1,2
6390,41615,2006,9,1,0
6391,41660,2006,9,1,0
6392,41668,2006,9,1,1
6393,41676,2006,9,1,0
6394,41770,2006,9,1,1
6395,41791,2006,9,1,0
6396,41799,2006,9,1,1
6397,41801,2006,9,1,1
6398,41797,2006,9,1,0
6399,41807,2006,9,1,1
6400,41872,2006,9,1,1
6401,41885,2006,9,1,1
6402,41006,2006,9,2,45
6403,41013,2006,9,2,75
6404,41016,2006,9,2,85
6405,41020,2006,9,2,130
6406,41026,2006,9,2,0
6407,41078,2006,9,2,65
6408,41132,2006,9,2,150
6409,41206,2006,9,2,0
6410,41244,2006,9,2,0
6411,41298,2006,9,2,175
6412,41306,2006,9,2,235
6413,41319,2006,9,2,0
6414,41349,2006,9,2,100
6415,41357,2006,9,2,0
6416,41359,2006,9,2,0
6417,41378,2006,9,2,30
6418,41396,2006,9,2,105
6419,41483,2006,9,2,0
6420,41001,2006,9,2,1755
6421,41503,2006,9,2,0
6422,41518,2006,9,2,0
6423,41524,2006,9,2,90
6424,41530,2006,9,2,0
6425,41548,2006,9,2,0
6426,41551,2006,9,2,235
6427,41615,2006,9,2,0
6428,41660,2006,9,2,0
6429,41668,2006,9,2,120
6430,41676,2006,9,2,0
6431,41770,2006,9,2,40
6432,41791,2006,9,2,0
6433,41799,2006,9,2,60
6434,41801,2006,9,2,60
6435,41797,2006,9,2,0
6436,41807,2006,9,2,50
6437,41872,2006,9,2,60
6438,41885,2006,9,2,110
6439,41006,2006,9,7,43388442
6440,41013,2006,9,7,66785784
6441,41016,2006,9,7,95233811
6442,41020,2006,9,7,154174426
6443,41026,2006,9,7,0
6444,41078,2006,9,7,61621576
6445,41132,2006,9,7,132492311
6446,41206,2006,9,7,0
6447,41244,2006,9,7,0
6448,41298,2006,9,7,141186942
6449,41306,2006,9,7,275352156
6450,41319,2006,9,7,0
6451,41349,2006,9,7,105772408
6452,41357,2006,9,7,
6453,41359,2006,9,7,0
6454,41378,2006,9,7,36739437
6455,41396,2006,9,7,117988524
6456,41483,2006,9,7,0
6457,41001,2006,9,7,1802910077
6458,41503,2006,9,7,0
6459,41518,2006,9,7,0
6460,41524,2006,9,7,67351000
6461,41530,2006,9,7,0
6462,41548,2006,9,7,0
6463,41551,2006,9,7,176762385
6464,41615,2006,9,7,0
6465,41660,2006,9,7,0
6466,41668,2006,9,7,100627481
6467,41676,2006,9,7,
6468,41770,2006,9,7,40353155
6469,41791,2006,9,7,0
6470,41799,2006,9,7,56588358
6471,41801,2006,9,7,60764756
6472,41797,2006,9,7,0
6473,41807,2006,9,7,53546129
6474,41872,2006,9,7,73452606
6475,41885,2006,9,7,100463016
6476,41006,2006,15,1,8
6477,41013,2006,15,1,4
6478,41016,2006,15,1,3
6479,41020,2006,15,1,2
6480,41026,2006,15,1,2
6481,41078,2006,15,1,1
6482,41132,2006,15,1,3
6483,41206,2006,15,1,0
6484,41244,2006,15,1,0
6485,41298,2006,15,1,12
6486,41306,2006,15,1,5
6487,41319,2006,15,1,3
6488,41349,2006,15,1,1
6489,41357,2006,15,1,1
6490,41359,2006,15,1,0
6491,41378,2006,15,1,1
6492,41396,2006,15,1,8
6493,41483,2006,15,1,1
6494,41001,2006,15,1,81
6495,41503,2006,15,1,0
6496,41518,2006,15,1,1
6497,41524,2006,15,1,3
6498,41530,2006,15,1,0
6499,41548,2006,15,1,2
6500,41551,2006,15,1,30
6501,41615,2006,15,1,1
6502,41660,2006,15,1,0
6503,41668,2006,15,1,0
6504,41676,2006,15,1,1
6505,41770,2006,15,1,2
6506,41791,2006,15,1,3
6507,41799,2006,15,1,1
6508,41801,2006,15,1,2
6509,41797,2006,15,1,1
6510,41807,2006,15,1,0
6511,41872,2006,15,1,1
6512,41885,2006,15,1,2
6513,41006,2006,15,8,320
6514,41013,2006,15,8,160
6515,41016,2006,15,8,120
6516,41020,2006,15,8,80
6517,41026,2006,15,8,80
6518,41078,2006,15,8,40
6519,41132,2006,15,8,120
6520,41206,2006,15,8,0
6521,41244,2006,15,8,0
6522,41298,2006,15,8,480
6523,41306,2006,15,8,200
6524,41319,2006,15,8,120
6525,41349,2006,15,8,40
6526,41357,2006,15,8,40
6527,41359,2006,15,8,0
6528,41378,2006,15,8,40
6529,41396,2006,15,8,320
6530,41483,2006,15,8,40
6531,41001,2006,15,8,3240
6532,41503,2006,15,8,0
6533,41518,2006,15,8,40
6534,41524,2006,15,8,120
6535,41530,2006,15,8,0
6536,41548,2006,15,8,80
6537,41551,2006,15,8,1200
6538,41615,2006,15,8,40
6539,41660,2006,15,8,0
6540,41668,2006,15,8,0
6541,41676,2006,15,8,40
6542,41770,2006,15,8,80
6543,41791,2006,15,8,120
6544,41799,2006,15,8,40
6545,41801,2006,15,8,80
6546,41797,2006,15,8,40
6547,41807,2006,15,8,0
6548,41872,2006,15,8,40
6549,41885,2006,15,8,80
6550,41006,2006,15,2,960
6551,41013,2006,15,2,480
6552,41016,2006,15,2,360
6553,41020,2006,15,2,240
6554,41026,2006,15,2,240
6555,41078,2006,15,2,120
6556,41132,2006,15,2,360
6557,41206,2006,15,2,0
6558,41244,2006,15,2,0
6559,41298,2006,15,2,1440
6560,41306,2006,15,2,600
6561,41319,2006,15,2,360
6562,41349,2006,15,2,120
6563,41357,2006,15,2,120
6564,41359,2006,15,2,0
6565,41378,2006,15,2,120
6566,41396,2006,15,2,960
6567,41483,2006,15,2,120
6568,41001,2006,15,2,9720
6569,41503,2006,15,2,0
6570,41518,2006,15,2,120
6571,41524,2006,15,2,360
6572,41530,2006,15,2,0
6573,41548,2006,15,2,240
6574,41551,2006,15,2,3600
6575,41615,2006,15,2,120
6576,41660,2006,15,2,0
6577,41668,2006,15,2,0
6578,41676,2006,15,2,120
6579,41770,2006,15,2,240
6580,41791,2006,15,2,360
6581,41799,2006,15,2,120
6582,41801,2006,15,2,240
6583,41797,2006,15,2,120
6584,41807,2006,15,2,0
6585,41872,2006,15,2,120
6586,41885,2006,15,2,240
6587,41006,2006,15,7,12733938
6588,41013,2006,15,7,3845196
6589,41016,2006,15,7,2043306
6590,41020,2006,15,7,1922598
6591,41026,2006,15,7,1922598
6592,41078,2006,15,7,120708
6593,41132,2006,15,7,3724488
6594,41206,2006,15,7,0
6595,41244,2006,15,7,0
6596,41298,2006,15,7,13216770
6597,41306,2006,15,7,2284722
6598,41319,2006,15,7,3724488
6599,41349,2006,15,7,120708
6600,41357,2006,15,7,120708
6601,41359,2006,15,7,0
6602,41378,2006,15,7,120708
6603,41396,2006,15,7,7690392
6604,41483,2006,15,7,120708
6605,41001,2006,15,7,55169262
6606,41503,2006,15,7,0
6607,41518,2006,15,7,120708
6608,41524,2006,15,7,2043306
6609,41530,2006,15,7,0
6610,41548,2006,15,7,1922598
6611,41551,2006,15,7,28838970
6612,41615,2006,15,7,1801890
6613,41660,2006,15,7,0
6614,41668,2006,15,7,0
6615,41676,2006,15,7,120708
6616,41770,2006,15,7,1922598
6617,41791,2006,15,7,3724488
6618,41799,2006,15,7,120708
6619,41801,2006,15,7,241416
6620,41797,2006,15,7,120708
6621,41807,2006,15,7,0
6622,41872,2006,15,7,120708
6623,41885,2006,15,7,241416
6624,41006,2006,13,1,5
6625,41013,2006,13,1,1
6626,41016,2006,13,1,2
6627,41020,2006,13,1,3
6628,41026,2006,13,1,0
6629,41078,2006,13,1,5
6630,41132,2006,13,1,4
6631,41206,2006,13,1,5
6632,41244,2006,13,1,1
6633,41298,2006,13,1,4
6634,41306,2006,13,1,3
6635,41319,2006,13,1,2
6636,41349,2006,13,1,2
6637,41357,2006,13,1,0
6638,41359,2006,13,1,3
6639,41378,2006,13,1,2
6640,41396,2006,13,1,1
6641,41483,2006,13,1,2
6642,41001,2006,13,1,3
6643,41503,2006,13,1,2
6644,41518,2006,13,1,1
6645,41524,2006,13,1,2
6646,41530,2006,13,1,2
6647,41548,2006,13,1,3
6648,41551,2006,13,1,2
6649,41615,2006,13,1,3
6650,41660,2006,13,1,0
6651,41668,2006,13,1,2
6652,41676,2006,13,1,2
6653,41770,2006,13,1,5
6654,41791,2006,13,1,6
6655,41799,2006,13,1,6
6656,41801,2006,13,1,0
6657,41797,2006,13,1,1
6658,41807,2006,13,1,4
6659,41872,2006,13,1,0
6660,41885,2006,13,1,0
6661,41006,2006,13,12,150
6662,41013,2006,13,12,30
6663,41016,2006,13,12,60
6664,41020,2006,13,12,90
6665,41026,2006,13,12,0
6666,41078,2006,13,12,150
6667,41132,2006,13,12,120
6668,41206,2006,13,12,150
6669,41244,2006,13,12,30
6670,41298,2006,13,12,120
6671,41306,2006,13,12,90
6672,41319,2006,13,12,60
6673,41349,2006,13,12,60
6674,41357,2006,13,12,0
6675,41359,2006,13,12,90
6676,41378,2006,13,12,60
6677,41396,2006,13,12,30
6678,41483,2006,13,12,60
6679,41001,2006,13,12,90
6680,41503,2006,13,12,60
6681,41518,2006,13,12,30
6682,41524,2006,13,12,60
6683,41530,2006,13,12,60
6684,41548,2006,13,12,90
6685,41551,2006,13,12,60
6686,41615,2006,13,12,90
6687,41660,2006,13,12,0
6688,41668,2006,13,12,60
6689,41676,2006,13,12,60
6690,41770,2006,13,12,150
6691,41791,2006,13,12,180
6692,41799,2006,13,12,180
6693,41801,2006,13,12,0
6694,41797,2006,13,12,30
6695,41807,2006,13,12,120
6696,41872,2006,13,12,0
6697,41885,2006,13,12,0
6698,41006,2006,13,2,300
6699,41013,2006,13,2,60
6700,41016,2006,13,2,120
6701,41020,2006,13,2,180
6702,41026,2006,13,2,0
6703,41078,2006,13,2,300
6704,41132,2006,13,2,240
6705,41206,2006,13,2,300
6706,41244,2006,13,2,60
6707,41298,2006,13,2,240
6708,41306,2006,13,2,180
6709,41319,2006,13,2,120
6710,41349,2006,13,2,120
6711,41357,2006,13,2,0
6712,41359,2006,13,2,180
6713,41378,2006,13,2,120
6714,41396,2006,13,2,60
6715,41483,2006,13,2,120
6716,41001,2006,13,2,180
6717,41503,2006,13,2,120
6718,41518,2006,13,2,60
6719,41524,2006,13,2,120
6720,41530,2006,13,2,120
6721,41548,2006,13,2,180
6722,41551,2006,13,2,120
6723,41615,2006,13,2,180
6724,41660,2006,13,2,0
6725,41668,2006,13,2,120
6726,41676,2006,13,2,120
6727,41770,2006,13,2,300
6728,41791,2006,13,2,360
6729,41799,2006,13,2,360
6730,41801,2006,13,2,0
6731,41797,2006,13,2,60
6732,41807,2006,13,2,240
6733,41872,2006,13,2,0
6734,41885,2006,13,2,0
6735,41006,2006,13,7,14623735
6736,41013,2006,13,7,2924747
6737,41016,2006,13,7,5849494
6738,41020,2006,13,7,8774241
6739,41026,2006,13,7,0
6740,41078,2006,13,7,14623735
6741,41132,2006,13,7,11698988
6742,41206,2006,13,7,14623735
6743,41244,2006,13,7,2924747
6744,41298,2006,13,7,11698988
6745,41306,2006,13,7,8774241
6746,41319,2006,13,7,5849494
6747,41349,2006,13,7,5849494
6748,41357,2006,13,7,0
6749,41359,2006,13,7,8774241
6750,41378,2006,13,7,5849494
6751,41396,2006,13,7,2924747
6752,41483,2006,13,7,5849494
6753,41001,2006,13,7,8774241
6754,41503,2006,13,7,5849494
6755,41518,2006,13,7,2924747
6756,41524,2006,13,7,5849494
6757,41530,2006,13,7,5849494
6758,41548,2006,13,7,8774241
6759,41551,2006,13,7,5849494
6760,41615,2006,13,7,8774241
6761,41660,2006,13,7,0
6762,41668,2006,13,7,5849494
6763,41676,2006,13,7,5849494
6764,41770,2006,13,7,14623735
6765,41791,2006,13,7,17548482
6766,41799,2006,13,7,17548482
6767,41801,2006,13,7,0
6768,41797,2006,13,7,2924747
6769,41807,2006,13,7,11698988
6770,41872,2006,13,7,0
6771,41885,2006,13,7,0
6772,41006,2004,14,1,48
6773,41013,2004,14,1,14
6774,41016,2004,14,1,34
6775,41020,2004,14,1,23
6776,41026,2004,14,1,9
6777,41078,2004,14,1,15
6778,41132,2004,14,1,65
6779,41206,2004,14,1,23
6780,41244,2004,14,1,5
6781,41298,2004,14,1,127
6782,41306,2004,14,1,47
6783,41319,2004,14,1,45
6784,41349,2004,14,1,12
6785,41357,2004,14,1,31
6786,41359,2004,14,1,59
6787,41378,2004,14,1,23
6788,41396,2004,14,1,152
6789,41483,2004,14,1,9
6790,41001,2004,14,1,546
6791,41503,2004,14,1,34
6792,41518,2004,14,1,13
6793,41524,2004,14,1,26
6794,41530,2004,14,1,16
6795,41548,2004,14,1,30
6796,41551,2004,14,1,194
6797,41615,2004,14,1,36
6798,41660,2004,14,1,29
6799,41668,2004,14,1,71
6800,41676,2004,14,1,30
6801,41770,2004,14,1,26
6802,41791,2004,14,1,59
6803,41799,2004,14,1,36
6804,41801,2004,14,1,11
6805,41797,2004,14,1,31
6806,41807,2004,14,1,42
6807,41872,2004,14,1,18
6808,41885,2004,14,1,12
6809,41006,2004,14,2,672
6810,41013,2004,14,2,196
6811,41016,2004,14,2,476
6812,41020,2004,14,2,322
6813,41026,2004,14,2,126
6814,41078,2004,14,2,210
6815,41132,2004,14,2,910
6816,41206,2004,14,2,322
6817,41244,2004,14,2,70
6818,41298,2004,14,2,1778
6819,41306,2004,14,2,658
6820,41319,2004,14,2,630
6821,41349,2004,14,2,168
6822,41357,2004,14,2,434
6823,41359,2004,14,2,826
6824,41378,2004,14,2,322
6825,41396,2004,14,2,2128
6826,41483,2004,14,2,126
6827,41001,2004,14,2,7644
6828,41503,2004,14,2,476
6829,41518,2004,14,2,182
6830,41524,2004,14,2,364
6831,41530,2004,14,2,224
6832,41548,2004,14,2,420
6833,41551,2004,14,2,2716
6834,41615,2004,14,2,504
6835,41660,2004,14,2,406
6836,41668,2004,14,2,994
6837,41676,2004,14,2,420
6838,41770,2004,14,2,364
6839,41791,2004,14,2,826
6840,41799,2004,14,2,504
6841,41801,2004,14,2,154
6842,41797,2004,14,2,434
6843,41807,2004,14,2,588
6844,41872,2004,14,2,252
6845,41885,2004,14,2,168
6846,41006,2004,14,7,294714096
6847,41013,2004,14,7,85958278
6848,41016,2004,14,7,205292618
6849,41020,2004,14,7,141217171
6850,41026,2004,14,7,55258893
6851,41078,2004,14,7,92098155
6852,41132,2004,14,7,399092005
6853,41206,2004,14,7,141217171
6854,41244,2004,14,7,30699385
6855,41298,2004,14,7,779764379
6856,41306,2004,14,7,288574219
6857,41319,2004,14,7,276294465
6858,41349,2004,14,7,73678524
6859,41357,2004,14,7,188604587
6860,41359,2004,14,7,362252743
6861,41378,2004,14,7,141217171
6862,41396,2004,14,7,933261304
6863,41483,2004,14,7,55258893
6864,41001,2004,14,7,3309948642
6865,41503,2004,14,7,208755818
6866,41518,2004,14,7,79818401
6867,41524,2004,14,7,159636802
6868,41530,2004,14,7,98238032
6869,41548,2004,14,7,184196310
6870,41551,2004,14,7,1191136138
6871,41615,2004,14,7,221035572
6872,41660,2004,14,7,178056433
6873,41668,2004,14,7,435931267
6874,41676,2004,14,7,181598910
6875,41770,2004,14,7,159636802
6876,41791,2004,14,7,362252743
6877,41799,2004,14,7,221035572
6878,41801,2004,14,7,67538647
6879,41797,2004,14,7,190336187
6880,41807,2004,14,7,257874834
6881,41872,2004,14,7,106188786
6882,41885,2004,14,7,73678524
6883,41006,2004,6,1,4
6884,41013,2004,6,1,3
6885,41016,2004,6,1,19
6886,41020,2004,6,1,7
6887,41026,2004,6,1,3
6888,41078,2004,6,1,6
6889,41132,2004,6,1,24
6890,41206,2004,6,1,3
6891,41244,2004,6,1,1
6892,41298,2004,6,1,16
6893,41306,2004,6,1,5
6894,41319,2004,6,1,5
6895,41349,2004,6,1,4
6896,41357,2004,6,1,4
6897,41359,2004,6,1,9
6898,41378,2004,6,1,5
6899,41396,2004,6,1,19
6900,41483,2004,6,1,4
6901,41001,2004,6,1,150
6902,41503,2004,6,1,0
6903,41518,2004,6,1,4
6904,41524,2004,6,1,6
6905,41530,2004,6,1,1
6906,41548,2004,6,1,4
6907,41551,2004,6,1,32
6908,41615,2004,6,1,11
6909,41660,2004,6,1,1
6910,41668,2004,6,1,16
6911,41676,2004,6,1,4
6912,41770,2004,6,1,2
6913,41791,2004,6,1,5
6914,41799,2004,6,1,6
6915,41801,2004,6,1,3
6916,41797,2004,6,1,10
6917,41807,2004,6,1,10
6918,41872,2004,6,1,2
6919,41885,2004,6,1,4
6920,41006,2004,6,4,28
6921,41013,2004,6,4,21
6922,41016,2004,6,4,133
6923,41020,2004,6,4,49
6924,41026,2004,6,4,21
6925,41078,2004,6,4,42
6926,41132,2004,6,4,168
6927,41206,2004,6,4,21
6928,41244,2004,6,4,7
6929,41298,2004,6,4,112
6930,41306,2004,6,4,35
6931,41319,2004,6,4,35
6932,41349,2004,6,4,28
6933,41357,2004,6,4,28
6934,41359,2004,6,4,63
6935,41378,2004,6,4,35
6936,41396,2004,6,4,133
6937,41483,2004,6,4,28
6938,41001,2004,6,4,1050
6939,41503,2004,6,4,0
6940,41518,2004,6,4,28
6941,41524,2004,6,4,42
6942,41530,2004,6,4,7
6943,41548,2004,6,4,28
6944,41551,2004,6,4,224
6945,41615,2004,6,4,77
6946,41660,2004,6,4,7
6947,41668,2004,6,4,112
6948,41676,2004,6,4,28
6949,41770,2004,6,4,14
6950,41791,2004,6,4,35
6951,41799,2004,6,4,42
6952,41801,2004,6,4,21
6953,41797,2004,6,4,70
6954,41807,2004,6,4,70
6955,41872,2004,6,4,14
6956,41885,2004,6,4,28
6957,41006,2004,6,5,32
6958,41013,2004,6,5,24
6959,41016,2004,6,5,152
6960,41020,2004,6,5,56
6961,41026,2004,6,5,24
6962,41078,2004,6,5,48
6963,41132,2004,6,5,192
6964,41206,2004,6,5,24
6965,41244,2004,6,5,8
6966,41298,2004,6,5,128
6967,41306,2004,6,5,40
6968,41319,2004,6,5,40
6969,41349,2004,6,5,32
6970,41357,2004,6,5,32
6971,41359,2004,6,5,72
6972,41378,2004,6,5,40
6973,41396,2004,6,5,152
6974,41483,2004,6,5,32
6975,41001,2004,6,5,1200
6976,41503,2004,6,5,0
6977,41518,2004,6,5,32
6978,41524,2004,6,5,48
6979,41530,2004,6,5,8
6980,41548,2004,6,5,32
6981,41551,2004,6,5,256
6982,41615,2004,6,5,88
6983,41660,2004,6,5,8
6984,41668,2004,6,5,128
6985,41676,2004,6,5,32
6986,41770,2004,6,5,16
6987,41791,2004,6,5,40
6988,41799,2004,6,5,48
6989,41801,2004,6,5,24
6990,41797,2004,6,5,80
6991,41807,2004,6,5,80
6992,41872,2004,6,5,16
6993,41885,2004,6,5,32
6994,41006,2004,6,6,60
6995,41013,2004,6,6,45
6996,41016,2004,6,6,285
6997,41020,2004,6,6,105
6998,41026,2004,6,6,45
6999,41078,2004,6,6,90
7000,41132,2004,6,6,360
7001,41206,2004,6,6,45
7002,41244,2004,6,6,15
7003,41298,2004,6,6,240
7004,41306,2004,6,6,75
7005,41319,2004,6,6,75
7006,41349,2004,6,6,60
7007,41357,2004,6,6,60
7008,41359,2004,6,6,135
7009,41378,2004,6,6,75
7010,41396,2004,6,6,285
7011,41483,2004,6,6,60
7012,41001,2004,6,6,2250
7013,41503,2004,6,6,0
7014,41518,2004,6,6,60
7015,41524,2004,6,6,90
7016,41530,2004,6,6,15
7017,41548,2004,6,6,60
7018,41551,2004,6,6,480
7019,41615,2004,6,6,165
7020,41660,2004,6,6,15
7021,41668,2004,6,6,240
7022,41676,2004,6,6,60
7023,41770,2004,6,6,30
7024,41791,2004,6,6,75
7025,41799,2004,6,6,90
7026,41801,2004,6,6,45
7027,41797,2004,6,6,150
7028,41807,2004,6,6,150
7029,41872,2004,6,6,30
7030,41885,2004,6,6,60
7031,41006,2004,6,7,12871616
7032,41013,2004,6,7,9653712
7033,41016,2004,6,7,61140176
7034,41020,2004,6,7,22525328
7035,41026,2004,6,7,9653712
7036,41078,2004,6,7,19307424
7037,41132,2004,6,7,77229696
7038,41206,2004,6,7,9653712
7039,41244,2004,6,7,3217904
7040,41298,2004,6,7,51486464
7041,41306,2004,6,7,16089520
7042,41319,2004,6,7,16089520
7043,41349,2004,6,7,12871616
7044,41357,2004,6,7,12871616
7045,41359,2004,6,7,28961136
7046,41378,2004,6,7,16089520
7047,41396,2004,6,7,61140176
7048,41483,2004,6,7,12871616
7049,41001,2004,6,7,482685600
7050,41503,2004,6,7,0
7051,41518,2004,6,7,12871616
7052,41524,2004,6,7,19307424
7053,41530,2004,6,7,3217904
7054,41548,2004,6,7,12871616
7055,41551,2004,6,7,102972928
7056,41615,2004,6,7,35396944
7057,41660,2004,6,7,3217904
7058,41668,2004,6,7,51486464
7059,41676,2004,6,7,12871616
7060,41770,2004,6,7,6435808
7061,41791,2004,6,7,16089520
7062,41799,2004,6,7,19307424
7063,41801,2004,6,7,9653712
7064,41797,2004,6,7,32179040
7065,41807,2004,6,7,32179040
7066,41872,2004,6,7,6435808
7067,41885,2004,6,7,12871616
7068,41006,2004,9,1,1
7069,41013,2004,9,1,1
7070,41016,2004,9,1,1
7071,41020,2004,9,1,2
7072,41026,2004,9,1,0
7073,41078,2004,9,1,1
7074,41132,2004,9,1,1
7075,41206,2004,9,1,0
7076,41244,2004,9,1,0
7077,41298,2004,9,1,1
7078,41306,2004,9,1,4
7079,41319,2004,9,1,0
7080,41349,2004,9,1,1
7081,41357,2004,9,1,0
7082,41359,2004,9,1,0
7083,41378,2004,9,1,1
7084,41396,2004,9,1,1
7085,41483,2004,9,1,0
7086,41001,2004,9,1,20
7087,41503,2004,9,1,0
7088,41518,2004,9,1,0
7089,41524,2004,9,1,1
7090,41530,2004,9,1,0
7091,41548,2004,9,1,0
7092,41551,2004,9,1,2
7093,41615,2004,9,1,0
7094,41660,2004,9,1,0
7095,41668,2004,9,1,1
7096,41676,2004,9,1,0
7097,41770,2004,9,1,1
7098,41791,2004,9,1,0
7099,41799,2004,9,1,1
7100,41801,2004,9,1,1
7101,41797,2004,9,1,0
7102,41807,2004,9,1,1
7103,41872,2004,9,1,1
7104,41885,2004,9,1,1
7105,41006,2004,9,2,45
7106,41013,2004,9,2,75
7107,41016,2004,9,2,85
7108,41020,2004,9,2,130
7109,41026,2004,9,2,0
7110,41078,2004,9,2,65
7111,41132,2004,9,2,150
7112,41206,2004,9,2,0
7113,41244,2004,9,2,0
7114,41298,2004,9,2,175
7115,41306,2004,9,2,235
7116,41319,2004,9,2,0
7117,41349,2004,9,2,100
7118,41357,2004,9,2,0
7119,41359,2004,9,2,0
7120,41378,2004,9,2,30
7121,41396,2004,9,2,105
7122,41483,2004,9,2,0
7123,41001,2004,9,2,1755
7124,41503,2004,9,2,0
7125,41518,2004,9,2,0
7126,41524,2004,9,2,90
7127,41530,2004,9,2,0
7128,41548,2004,9,2,0
7129,41551,2004,9,2,235
7130,41615,2004,9,2,0
7131,41660,2004,9,2,0
7132,41668,2004,9,2,120
7133,41676,2004,9,2,0
7134,41770,2004,9,2,40
7135,41791,2004,9,2,0
7136,41799,2004,9,2,60
7137,41801,2004,9,2,60
7138,41797,2004,9,2,0
7139,41807,2004,9,2,50
7140,41872,2004,9,2,60
7141,41885,2004,9,2,110
7142,41006,2004,9,7,43388442
7143,41013,2004,9,7,66785784
7144,41016,2004,9,7,95233811
7145,41020,2004,9,7,154174426
7146,41026,2004,9,7,0
7147,41078,2004,9,7,61621576
7148,41132,2004,9,7,132492311
7149,41206,2004,9,7,0
7150,41244,2004,9,7,0
7151,41298,2004,9,7,141186942
7152,41306,2004,9,7,275352156
7153,41319,2004,9,7,0
7154,41349,2004,9,7,105772408
7155,41357,2004,9,7,
7156,41359,2004,9,7,0
7157,41378,2004,9,7,36739437
7158,41396,2004,9,7,117988524
7159,41483,2004,9,7,0
7160,41001,2004,9,7,1802910077
7161,41503,2004,9,7,0
7162,41518,2004,9,7,0
7163,41524,2004,9,7,67351000
7164,41530,2004,9,7,0
7165,41548,2004,9,7,0
7166,41551,2004,9,7,176762385
7167,41615,2004,9,7,0
7168,41660,2004,9,7,0
7169,41668,2004,9,7,100627481
7170,41676,2004,9,7,
7171,41770,2004,9,7,40353155
7172,41791,2004,9,7,0
7173,41799,2004,9,7,56588358
7174,41801,2004,9,7,60764756
7175,41797,2004,9,7,0
7176,41807,2004,9,7,53546129
7177,41872,2004,9,7,73452606
7178,41885,2004,9,7,100463016
7179,41006,2004,15,1,8
7180,41013,2004,15,1,4
7181,41016,2004,15,1,3
7182,41020,2004,15,1,2
7183,41026,2004,15,1,2
7184,41078,2004,15,1,1
7185,41132,2004,15,1,3
7186,41206,2004,15,1,0
7187,41244,2004,15,1,0
7188,41298,2004,15,1,12
7189,41306,2004,15,1,5
7190,41319,2004,15,1,3
7191,41349,2004,15,1,1
7192,41357,2004,15,1,1
7193,41359,2004,15,1,0
7194,41378,2004,15,1,1
7195,41396,2004,15,1,8
7196,41483,2004,15,1,1
7197,41001,2004,15,1,81
7198,41503,2004,15,1,0
7199,41518,2004,15,1,1
7200,41524,2004,15,1,3
7201,41530,2004,15,1,0
7202,41548,2004,15,1,2
7203,41551,2004,15,1,30
7204,41615,2004,15,1,1
7205,41660,2004,15,1,0
7206,41668,2004,15,1,0
7207,41676,2004,15,1,1
7208,41770,2004,15,1,2
7209,41791,2004,15,1,3
7210,41799,2004,15,1,1
7211,41801,2004,15,1,2
7212,41797,2004,15,1,1
7213,41807,2004,15,1,0
7214,41872,2004,15,1,1
7215,41885,2004,15,1,2
7216,41006,2004,15,8,320
7217,41013,2004,15,8,160
7218,41016,2004,15,8,120
7219,41020,2004,15,8,80
7220,41026,2004,15,8,80
7221,41078,2004,15,8,40
7222,41132,2004,15,8,120
