vabi_codigo,vabi_codMunicipio,vabi_anio,vabi_tipo_biologicos,vabi_tipo_poblacion,vabi_vacunados,vabi_cobertura
3095,41548,2001,1,,353,96.19
3096,41551,2001,1,,2395,102.57
3097,41615,2001,1,,279,58.61
3098,41660,2001,1,,254,100
3099,41668,2001,1,,608,80.74
3100,41676,2001,1,,305,98.07
3101,41770,2001,1,,281,92.74
3102,41791,2001,1,,375,89.29
3103,41799,2001,1,,312,61.78
3104,41801,2001,1,,171,81.43
3105,41797,2001,1,,174,71.31
3106,41807,2001,1,,519,68.29
3107,41872,2001,1,,101,46.98
3108,41885,2001,1,,126,59.72
3109,41006,2001,2,,385,54.15
3110,41013,2001,2,,186,70.2
3111,41016,2001,2,,406,110.03
3112,41020,2001,2,,626,93.29
3113,41026,2001,2,,61,59.8
3114,41078,2001,2,,219,80.22
3115,41132,2001,2,,856,102.27
3116,41206,2001,2,,253,95.11
3117,41244,2001,2,,92,117.95
3118,41298,2001,2,,1545,104.32
3119,41306,2001,2,,690,112.93
3120,41319,2001,2,,358,94.96
3121,41349,2001,2,,205,123.49
3122,41357,2001,2,,153,70.51
3123,41359,2001,2,,613,92.18
3124,41378,2001,2,,355,127.7
3125,41396,2001,2,,1199,99.5
3126,41483,2001,2,,135,72.58
3127,41001,2001,2,,6195,62.88
3128,41503,2001,2,,142,58.92
3129,41518,2001,2,,136,103.03
3130,41524,2001,2,,494,84.88
3131,41530,2001,2,,178,75.42
3132,41548,2001,2,,375,102.18
3133,41551,2001,2,,1918,82.14
3134,41615,2001,2,,324,68.07
3135,41660,2001,2,,170,66.93
3136,41668,2001,2,,708,94.02
3137,41676,2001,2,,317,101.93
3138,41770,2001,2,,332,109.57
3139,41791,2001,2,,443,105.48
3140,41799,2001,2,,353,69.9
3141,41801,2001,2,,167,79.52
3142,41797,2001,2,,231,94.67
3143,41807,2001,2,,661,86.97
3144,41872,2001,2,,140,65.12
3145,41885,2001,2,,106,50.24
3146,41006,2001,12,,172,24.19
3147,41013,2001,12,,154,58.11
3148,41016,2001,12,,156,42.28
3149,41020,2001,12,,299,44.56
3150,41026,2001,12,,48,47.06
3151,41078,2001,12,,98,35.9
3152,41132,2001,12,,591,70.61
3153,41206,2001,12,,141,53.01
3154,41244,2001,12,,43,55.13
3155,41298,2001,12,,569,38.42
3156,41306,2001,12,,272,44.52
3157,41319,2001,12,,143,37.93
3158,41349,2001,12,,84,50.6
3159,41357,2001,12,,106,48.85
3160,41359,2001,12,,266,40
3161,41378,2001,12,,142,51.08
3162,41396,2001,12,,435,36.1
3163,41483,2001,12,,50,26.88
3164,41001,2001,12,,4054,41.15
3165,41503,2001,12,,33,13.69
3166,41518,2001,12,,96,72.73
3167,41524,2001,12,,413,70.96
3168,41530,2001,12,,67,28.39
3169,41548,2001,12,,155,42.23
3170,41551,2001,12,,621,26.6
3171,41615,2001,12,,260,54.62
3172,41660,2001,12,,69,27.17
3173,41668,2001,12,,356,47.28
3174,41676,2001,12,,212,68.17
3175,41770,2001,12,,66,21.78
3176,41791,2001,12,,128,30.48
3177,41799,2001,12,,336,66.53
3178,41801,2001,12,,73,34.76
3179,41797,2001,12,,124,50.82
3180,41807,2001,12,,406,53.42
3181,41872,2001,12,,53,24.65
3182,41885,2001,12,,125,59.24
3183,41006,2001,7,10,616,97.78
3184,41013,2001,7,10,197,98.01
3185,41016,2001,7,10,367,113.27
3186,41020,2001,7,10,560,80
3187,41026,2001,7,10,170,204.82
3188,41078,2001,7,10,379,148.05
3189,41132,2001,7,10,871,117.7
3190,41206,2001,7,10,310,127.57
3191,41244,2001,7,10,125,195.31
3192,41298,2001,7,10,1497,100.27
3193,41306,2001,7,10,677,112.65
3194,41319,2001,7,10,448,140.44
3195,41349,2001,7,10,187,110
3196,41357,2001,7,10,166,72.49
3197,41359,2001,7,10,541,84.93
3198,41378,2001,7,10,379,123.86
3199,41396,2001,7,10,1288,111.71
3200,41483,2001,7,10,150,76.92
3201,41001,2001,7,10,6662,79.22
3202,41503,2001,7,10,326,107.95
3203,41518,2001,7,10,207,199.04
3204,41524,2001,7,10,501,186.94
3205,41530,2001,7,10,247,73.08
3206,41548,2001,7,10,359,107.49
3207,41551,2001,7,10,2119,94.85
3208,41615,2001,7,10,398,99.5
3209,41660,2001,7,10,186,72.94
3210,41668,2001,7,10,704,95.26
3211,41676,2001,7,10,336,121.74
3212,41770,2001,7,10,313,105.74
3213,41791,2001,7,10,494,131.38
3214,41799,2001,7,10,335,93.31
3215,41801,2001,7,10,180,100.56
3216,41797,2001,7,10,201,79.76
3217,41807,2001,7,10,814,145.62
3218,41872,2001,7,10,129,54.43
3219,41885,2001,7,10,121,72.46
3220,41006,2001,13,14,629,73.74
3221,41013,2001,13,14,207,65.09
3222,41016,2001,13,14,157,35.44
3223,41020,2001,13,14,472,58.63
3224,41026,2001,13,14,46,37.7
3225,41078,2001,13,14,135,41.16
3226,41132,2001,13,14,842,83.86
3227,41206,2001,13,14,156,48.9
3228,41244,2001,13,14,58,61.7
3229,41298,2001,13,14,1269,71.41
3230,41306,2001,13,14,490,66.85
3231,41319,2001,13,14,392,86.73
3232,41349,2001,13,14,116,58.29
3233,41357,2001,13,14,112,43.08
3234,41359,2001,13,14,383,47.99
3235,41378,2001,13,14,379,113.47
3236,41396,2001,13,14,728,50.35
3237,41483,2001,13,14,102,45.74
3238,41001,2001,13,14,6291,53.21
3239,41503,2001,13,14,134,46.37
3240,41518,2001,13,14,101,63.92
3241,41524,2001,13,14,417,59.74
3242,41530,2001,13,14,165,58.3
3243,41548,2001,13,14,346,78.64
3244,41551,2001,13,14,1524,54.39
3245,41615,2001,13,14,352,61.65
3246,41660,2001,13,14,76,24.92
3247,41668,2001,13,14,452,50
3248,41676,2001,13,14,343,91.96
3249,41770,2001,13,14,265,72.8
3250,41791,2001,13,14,173,34.33
3251,41799,2001,13,14,213,35.15
3252,41801,2001,13,14,115,45.63
3253,41797,2001,13,14,155,52.9
3254,41807,2001,13,14,453,49.67
3255,41872,2001,13,14,87,33.72
3256,41885,2001,13,14,120,47.43
